JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,Dem_Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor,sd_weight_7,sd_weight_8,sd_weight_9,sd_outside_flag
COOK:9600061,COOK:9600061,COOK:Wheeling Precinct 61,,TRUE,,,,,,,True,0.848641465,0.065831842,0.013060135,0.058300875,0.008014461,0.000531795,0.3995,0.8561,0.1439,0.7556,0.0329,0.0009,0.0006,0.2037,0.096139472,0.09277785,0.048332743,0.129829807,0.142274585,0.148943824,0.150457445,0.102224404,0.089019871,0.019253939,0.008330999,0.004949782,0.022466145,0.013823756,0.009541859,0.001980057,0.031553208,0.026762411,0.019714444,0.129594225,0.092526619,0.113688089,0.083260419,0.089218358,0.333335693,,-0.228609124,0.350318471,157.0,-0.475409836,183.0,-0.14863258,841.0,54.6,126746,1242,592,-0.919646616,0.053648764,-1.352056678,-1.472445399,-0.965865988,-0.922624982,-1.051752327,-0.671481615,-0.965865988,complete,COOK,Wheeling Precinct 61,0,0,0,Wheeling,1,0,0,462,308,205,203,153,102,0.13322,20.152075508298484,62,0.65972,28.68336616672169,88,0.19628,21.874759814868046,67,0.00416,9.163064447494282,28,0.0015,6.412802494690473,20,0.00492,8.999489164805441,28,0.0002,1.9751222744586916,6,COOK:9600061,COOK:9600061,COOK:WHEELING PRECINCT 61,1.0,88.40516404,0.879789618,0.879789618,0.879789618,0.879789618,6.316098254,0.879789618,0.879789618,16.21515070448646,22.640645981792005,16.853516930955774,7.443302763591486,4.833571339275229,7.110689207223182,1.2957621325150357,20.447485163894996,29.02102884053082,22.202833282620286,9.265030848750026,6.400196017446743,9.109859704998511,1.912249363006206,16.218957832231844,19.395960636310985,17.801311171843516,4.818995897069942,3.0616349245069614,6.328841094926433,0.8061863799220074,1.0,0.3,0.2,1.0,1.0,1.000000001,1.0,1.4,1.000000008,715.9542194,715.0111032,3.42333016,1.346663473,2.076666688,0.004781493,0.001880935,0.002900558,1981.17,308,1.0,0.0,0.0,0.0,True
COOK:9600063,COOK:9600063,COOK:Wheeling Precinct 63,,,,,,,,,,0.677598911,0.165824454,0.030365829,0.119197785,0.009931501,1.51e-06,0.4478,0.7528,0.2472,0.589,0.0161,0.0,0.0008,0.3626,0.079295317,0.079793601,0.102032558,0.142150263,0.109084515,0.167113522,0.171372603,0.08462965,0.06452797,0.012261857,0.01556786,0.003374533,0.054459803,0.026684296,0.025563609,0.035596368,0.014450143,0.033377519,0.086768359,0.07009876,0.177882923,0.091316782,0.078950554,0.115686125,0.157960509,,0.089803689,0.195121951,82.0,-0.235294118,68.0,0.227665706,347.0,53.2,92118,642,329,0.436847447,-0.89900549,-0.509304518,-0.275321944,-0.406311323,-0.311696126,-0.445833001,-0.073575971,-0.406311323,complete,COOK,Wheeling Precinct 63,0,0,0,Wheeling,1,0,0,257,171,114,164,123,82,0.05954,18.344287283217618,31,0.8371,32.244724868779954,55,0.0967,20.399982224862992,35,0.00352,9.603512947346296,16,0.0008,6.110701701189888,10,0.0022,8.36385877314379,14,0.00014,2.201675693367005,4,COOK:9600063,COOK:9600063,COOK:WHEELING PRECINCT 63,1.0,80.22215185,2.341064065,2.341064065,2.341064065,2.341064065,5.731463753,2.341064065,2.341064065,15.614491793508945,26.459227180148897,16.660835035397213,8.033531514253234,4.835513868943021,6.912672512526038,1.5207321773159777,18.596422793728955,32.55802484146942,20.76407211352927,9.691846346454433,6.197323877133598,8.433765708089956,2.117227540841956,15.618298921254326,23.214541834667877,17.608629276284955,5.4092246477316905,3.063577454174754,6.130824400229288,1.0311564247229494,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,505.6887668,505.4998589,2.041481837,0.301033917,1.74044792,0.004037032,0.000595295,0.003441737,1505.79,0,0.133923246,0.0,0.0,0.0,True
COOK:9600065,COOK:9600065,COOK:Wheeling Precinct 65,,,,,,,,,,0.812310448,0.062352905,0.009877285,0.11545265,0.009116181,2.27e-10,0.4538,0.9959,0.0041,0.7663,0.0927,0.0,0.0021,0.1389,0.081754255,0.20251869,0.034718139,0.097284002,0.179018721,0.119263219,0.173972028,0.075559672,0.035911274,3.15e-05,2.7e-05,0.004898442,4.63e-05,9.75e-05,2.96e-05,0.021240515,0.006620359,0.024504332,7.79e-05,0.026329751,0.032735587,0.163345343,0.102829314,0.192798414,0.424388106,,-0.133830132,0.193548387,124.0,-0.479289941,169.0,0.046296296,648.0,52.0,180391,983,539,-0.515871596,-0.908664615,-1.365674973,-0.852315204,-0.995611935,-0.910631597,-1.08662061,-0.652303861,-0.995611935,complete,COOK,Wheeling Precinct 65,0,0,0,Wheeling,1,0,0,422,281,187,234,176,117,0.13468,20.150126705265023,57,0.6583,28.69608665211399,81,0.19648,21.892481852619632,62,0.00468,9.129772822312482,26,0.00128,6.319807608453236,18,0.00448,9.015312931157807,25,0.0001,1.9601599187824768,6,COOK:9600065,COOK:9600065,COOK:WHEELING PRECINCT 65,1.0,88.64690069,0.8366217,0.8366217,0.8366217,0.8366217,6.333369105,0.8366217,0.8366217,16.214359429672754,22.63871026568789,16.85428305776049,7.442542841964031,4.836276875826565,7.111072388984528,1.2956054717569625,20.446369256269485,29.01833140362806,22.20379526235323,9.263997191923938,6.403804642201744,9.110349946337601,1.912035518533536,16.218166557418133,19.39402492020687,17.802077298648232,4.818235975442487,3.064340461058297,6.329224276687778,0.8060297191639343,1.0,0.3,0.2,1.0,1.000000008,1.000000013,1.000000006,1.399999994,1.000000113,540.7232724,539.3661747,3.141933898,2.669963514,0.471970384,0.005810613,0.004937763,0.00087285,1951.42,281,1.0,0.0,0.0,0.0,True
COOK:9600066,COOK:9600066,COOK:Wheeling Precinct 66,,,,,,,,,,0.781291394,0.076236334,0.015684174,0.111842986,0.012106875,0.002136992,0.3652,0.9308,0.0692,0.654,0.036,0.0,0.0053,0.3009,0.159110734,0.101613208,0.122869169,0.084257396,0.123386689,0.180944266,0.106457369,0.088945038,0.032416133,0.022863654,0.020302799,0.006359366,0.011445548,1.34e-05,1.31e-05,0.035552761,0.003813101,0.003872124,0.091443591,0.083844109,0.082710627,0.17528234,0.064903769,0.181748231,0.215831524,,-0.295111584,0.258741259,143.0,-0.194244604,139.0,0.060240964,581.0,51.4,119649,878,525,-1.202958683,-0.508486396,-0.365229958,-0.80795282,-0.637384092,-0.721156964,-0.56619869,-0.497271005,-0.637384092,complete,COOK,Wheeling Precinct 66,0,0,0,Wheeling,1,0,0,410,273,182,218,164,109,0.1352,20.229291807487627,55,0.65944,28.70588569957288,78,0.19524,21.872882410182573,60,0.00436,9.193724883606052,25,0.00106,6.3882861361033685,17,0.00448,8.988168169451138,25,0.00022,1.8493942802764316,5,COOK:9600066,COOK:9600066,COOK:WHEELING PRECINCT 66,1.0,84.6313165,1.553701235,1.553701235,1.553701235,1.553701235,6.046476088,1.553701235,1.553701235,16.21437445126326,22.63877936632472,16.85415568542689,7.442672455953605,4.8361068212414295,7.110997204274289,1.2955990936618984,20.446440361588373,29.01848942890966,22.203680855256714,9.264185743456643,6.403586781698579,9.110269271187034,1.9120307791506024,16.21818157900864,19.3940940208437,17.80194992631463,4.8183655894320605,3.064170406473162,6.3291490919775395,0.8060233410688701,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,516.1635096,514.5715952,2.791696797,0.398122912,2.393573885,0.005408551,0.000771312,0.00463724,2138.71,273,0.998904034,0.0,0.0,0.0,True
COOK:9600067,COOK:9600067,COOK:Wheeling Precinct 67,,,,,,,,,,0.762270365,0.06805901,0.019886044,0.150812438,0.00628059,4.61e-06,0.358,0.932,0.068,0.7964,0.0412,0.0,0.0062,0.1419,0.127335745,0.128141972,0.034850793,0.19143938,0.102853294,0.083114119,0.195378017,0.103626869,0.033259811,0.038011728,0.026823974,0.006710946,0.020116842,0.026829262,0.011182656,0.008956778,0.008948878,0.01343375,0.078273149,0.07605791,0.114059985,0.098465542,0.06945148,0.252804588,0.149872532,,-0.120303605,,,-0.565217391,69.0,,,53.3,117924,616,324,-0.458246234,,-1.667260995,,,,,-0.61961039,-0.61961039,demographic_only,COOK,Wheeling Precinct 67,0,0,0,Wheeling,1,0,0,254,169,113,151,114,76,0.13612,20.198860124119268,34,0.65882,28.720373677192647,49,0.19496,21.893141229761966,37,0.00448,9.194749579027302,16,0.00108,6.372310497279848,11,0.0043,9.024108736133385,15,0.00024,1.9057638749081347,3,COOK:9600067,COOK:9600067,COOK:WHEELING PRECINCT 67,1.0,84.35427222,1.603174183,1.603174183,1.603174183,1.603174183,6.026682686,1.603174183,1.603174183,16.213795180723068,22.637399057009876,16.854588295226772,7.4422470707614075,4.837952553575578,7.111200528102424,1.2954737761383135,20.44568018061922,29.016636126726585,22.204275807473543,9.263621050988228,6.4060587880397994,9.11054703972585,1.9118642276743651,16.21760230846845,19.392713711528856,17.802382536114514,4.817940204239863,3.066016138807311,6.329352415805674,0.8058980235452852,1.0,0.3,0.2,1.0,1.000000043,1.000000068,1.000000034,1.399999966,1.000001713,304.9580116,304.1305822,1.912126031,1.278893884,0.633232147,0.006270129,0.004193672,0.002076457,1459.48,169,1.0,0.0,0.0,0.0,True
COOK:9600068,COOK:9600068,COOK:Wheeling Precinct 68,,,,,,,,,,0.454275528,0.357556685,0.023627085,0.162418186,0.014768575,6.61e-07,0.2402,0.7989,0.2011,0.8378,0.0258,0.0,0.0047,0.1045,0.130850669,0.075638195,0.142135275,0.138671124,0.159210807,0.131235436,0.160191869,0.051856924,0.010209701,0.023407306,0.007116837,0.015254853,0.001033962,0.035581976,0.00102828,0.002045054,0.155417765,0.013250238,0.002083146,0.149431746,0.124048911,0.067238908,0.073292511,0.17288759,0.156880918,,0.127994262,,,-0.165048544,103.0,,,46.1,94014,1063,614,0.599545943,,-0.262758355,,,,,-0.172006367,-0.172006367,demographic_only,COOK,Wheeling Precinct 68,0,0,0,Wheeling,1,0,0,480,320,213,254,191,127,0.05994,18.36455641651728,59,0.83774,32.13382301778267,103,0.09568,20.48144419784816,66,0.00356,9.575414804999644,31,0.00062,6.172182543255735,20,0.0023,8.382325166802788,27,0.00016,2.1522361086195003,7,COOK:9600068,COOK:9600068,COOK:WHEELING PRECINCT 68,1.0,73.48471662,3.544195837,3.544195837,3.544195837,3.544195837,5.250108355,3.544195837,3.544195837,15.613920410783567,26.457804392085958,16.661475442945626,8.032893764295622,4.837559263613768,6.913001685158518,1.520626278522526,18.59562656267839,32.556085979220136,20.764806792158716,9.691011642768935,6.199909246468476,8.434156454352218,2.117086543600721,15.617727538528948,23.213119046604938,17.609269683833368,5.408586897774078,3.065622848845501,6.131153572861768,1.0310505259294978,1.0,0.3,0.2,1.0,1.000000001,1.000000002,1.000000001,1.399999999,1.000000011,653.3906218,651.3186085,4.307026558,3.127732654,1.179293904,0.00659181,0.004786926,0.001804883,2978.0,90,0.853707442,0.0,0.0,0.0,True
COOK:9600069,COOK:9600069,COOK:Wheeling Precinct 69,,,,,,,,,,0.887945434,0.033288266,0.006124043,0.067886069,0.006101334,2.19e-06,0.4299,0.9986,0.0014,0.8441,0.0327,0.0,0.0223,0.0992,0.038266156,0.039096678,0.132413228,0.037596502,0.083853041,0.134959158,0.183701463,0.156804962,0.193308811,0.019417474,0.019395468,2e-05,0.035577163,0.067850741,0.022620149,0.024230971,0.040427454,0.022639116,0.059806585,0.144010906,0.056692902,0.142341241,0.022797053,0.187536466,0.134636291,,-0.441936508,,,-0.365853659,246.0,,,63.4,94405,1079,654,-1.828458442,,-0.96753914,,,,,-0.811593527,-0.811593527,demographic_only,COOK,Wheeling Precinct 69,0,0,0,Wheeling,1,0,0,512,341,227,252,189,126,0.15662,21.35124921673875,73,0.69574,29.5841911667015,101,0.13946,20.946027579496885,71,0.0038,9.095381633534515,31,0.0011,5.720956650644253,20,0.00316,8.46745597086968,29,0.00012,1.9163014374408371,7,COOK:9600069,COOK:9600069,COOK:WHEELING PRECINCT 69,1.0,86.91471591,1.145945126,1.145945126,1.145945126,1.145945126,6.209613334,1.145945126,1.145945126,17.27697396966741,23.54271799524008,16.30980409634461,7.4270803217735715,4.3942565259876645,6.785748565798659,1.2642089078444827,21.66463107298025,29.99253280745411,21.27237025590254,9.186810005907596,5.781622704767374,8.604501780444172,1.8562145937915524,17.280781097412792,20.298032649759058,17.257598337232352,4.802773455252027,2.6223201112193975,6.00390045350191,0.7746331552514544,1.0,0.3,0.2,1.0,1.000000002,1.000000004,1.000000002,1.399999998,1.000000046,382.4119158,381.5892541,2.262524476,1.439657922,0.822866554,0.005916459,0.003764679,0.002151781,998.15,341,1.0,0.0,0.0,0.0,True
COOK:9600070,COOK:9600070,COOK:Wheeling Precinct 70,,,,,,,,,True,0.790144541,0.099855954,0.019668577,0.083538604,0.007483531,3.81e-06,0.3794,0.9082,0.0918,0.8457,0.0488,0.0,0.0,0.1034,0.069650447,0.092415213,0.129503704,0.065936671,0.234571608,0.110623257,0.131944216,0.066335338,0.099019545,0.051989432,0.06385303,0.041402387,0.01899372,0.082712645,0.022518889,0.002421968,0.002440561,0.000100088,0.113498969,0.083978109,0.060547932,0.046313443,0.106362865,0.267185731,0.035680229,,-0.216535474,0.219047619,210.0,-0.247311828,186.0,0.124816446,681.0,48.2,81644,952,588,-0.868210764,-0.752140796,-0.551483977,-0.602517858,-0.66191567,-0.693588349,-0.633494796,-0.595263135,-0.66191567,complete,COOK,Wheeling Precinct 70,0,0,0,Wheeling,1,0,0,459,306,204,227,171,114,0.1355,20.141168892194088,62,0.65784,28.681084494777288,88,0.19614,21.87759437578563,67,0.00414,9.21911397255579,28,0.00172,6.360251130700531,19,0.00436,9.055773183654429,28,0.0003,1.9310301989529595,6,COOK:9600070,COOK:9600070,COOK:WHEELING PRECINCT 70,1.0,84.9990711,1.48802977,1.48802977,1.48802977,1.48802977,6.072750279,1.48802977,1.48802977,16.214751314201138,22.639715193685785,16.853742332459788,7.443083867107664,4.834767260341611,7.110785532979862,1.2956696895899527,20.446993284047977,29.019820033867397,22.203181388142216,9.264750614259963,6.40180392887605,9.110005124120805,1.91212884793319,16.218558441946517,19.395029848204764,17.80153657334753,4.8187770005861195,3.062830845573343,6.328937420683112,0.8060939369969244,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,454.4274932,452.9400845,4.751726587,1.190950729,3.560775858,0.010456512,0.002620772,0.00783574,1918.93,306,0.998832176,0.0,0.0,0.0,True
COOK:9600072,COOK:9600072,COOK:Wheeling Precinct 72,,,,,,,,,,0.706153575,0.144718807,0.027976307,0.107989393,0.022195216,0.001645345,0.2121,0.9412,0.0588,0.7342,0.0496,0.0,0.0101,0.2037,0.112084406,0.153046193,0.159592443,0.139164649,0.105521528,0.210921142,0.080707962,0.007450429,0.03151125,0.022549671,5.56e-06,3.48e-05,1.28e-05,1.07e-05,1.07e-05,1.24e-05,0.010014314,0.082601635,0.05259858,0.047655573,0.2104388,0.135347192,0.140366831,0.29301715,0.005323291,,-0.064107328,0.171171171,111.0,-0.30952381,84.0,0.14739229,441.0,44.6,113679,724,422,-0.218840303,-1.046024331,-0.76983404,-0.530696982,-0.696448288,-0.641348914,-0.722145313,-0.541869336,-0.696448288,complete,COOK,Wheeling Precinct 72,0,0,0,Wheeling,1,0,0,330,220,147,165,124,83,0.1191,19.62724333245009,43,0.58442,27.804133731255188,61,0.28692,23.75039352503851,52,0.005,9.606269913532566,21,0.0014,6.4993109220715715,14,0.00298,7.856667459271274,17,0.00018,2.0436191964639945,4,COOK:9600072,COOK:9600072,COOK:WHEELING PRECINCT 72,1.0,85.48928717,1.400489851,1.400489851,1.400489851,1.400489851,6.107773718,1.400489851,1.400489851,15.97743211548779,22.19326477802192,18.436231256593857,7.847407444535093,4.9809009840511145,6.294486248270596,1.387716972822986,19.91179431709857,28.142192008611946,24.056165087368466,9.734500022013723,6.5535856854781676,7.942861066970862,2.0175850337058434,15.981239243233171,18.9485794325409,19.3840254974816,5.223100578013549,3.208964569282847,5.512638135973846,0.8981412202299577,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,462.9069155,462.9055919,1.728145705,0.691980809,1.036164896,0.003733247,0.00149486,0.002238387,1348.87,220,0.999392022,0.0,0.0,0.0,True
COOK:9600075,COOK:9600075,COOK:Wheeling Precinct 75,,,,,,,,,,0.794583025,0.059179298,0.012184757,0.124480855,0.006958913,0.000872911,0.3635,0.9597,0.0403,0.7968,0.0149,0.0,0.0062,0.1603,0.123052719,0.121228239,0.033677009,0.192672507,0.123096118,0.073478421,0.192753879,0.115655455,0.024385654,0.033963401,0.026806348,0.003579657,0.012526783,0.007197104,0.008952434,0.019672483,0.003605014,0.008970139,0.09830506,0.062662536,0.089437635,0.071670527,0.093051799,0.312904091,0.146694988,,-0.269180595,0.259259259,108.0,-0.47761194,134.0,-0.049429658,526.0,52.0,139146,811,453,-1.092488152,-0.505306718,-1.359785567,-1.156849636,-1.05533726,-1.028607518,-1.12157287,-0.662202698,-1.05533726,complete,COOK,Wheeling Precinct 75,0,0,0,Wheeling,1,0,0,354,236,157,192,144,96,0.13328,20.15466736910495,48,0.66288,28.775133182594303,68,0.19322,21.864825509424826,52,0.00438,9.150803042547562,22,0.00156,6.2839133088531005,15,0.0045,9.009282695403616,21,0.00018,1.9630426595899702,5,COOK:9600075,COOK:9600075,COOK:WHEELING PRECINCT 75,1.0,89.09420215,0.756745222,0.756745222,0.756745222,0.756745222,6.365326514,0.756745222,0.756745222,16.214216909742852,22.638377834267065,16.854364486523888,7.442463713655635,4.836704680186969,7.111107361499613,1.295572566603634,20.446193291404533,29.01789910572642,22.203920330242088,9.263895700971375,6.40437973358892,9.110402468166535,1.9119925911476927,16.21802403748823,19.393692488786044,17.80215872741163,4.818156847134091,3.0647682654187016,6.329259249202863,0.8059968140106057,1.0,0.3,0.2,1.0,1.000000012,1.00000002,1.00000001,1.39999999,1.000000426,290.1028879,289.4574713,1.710276149,1.16178859,0.548487559,0.005895412,0.004004747,0.001890666,1553.19,236,1.0,0.0,0.0,0.0,True
COOK:9600077,COOK:9600077,COOK:Wheeling Precinct 77,,,,,,,,,,0.203435339,0.556556814,0.017720622,0.21960578,0.029756111,0.001002173,0.295,0.2286,0.7714,0.7646,0.0186,0.0,0.0102,0.1721,0.132306993,0.149749655,0.160017118,0.217246005,0.133024645,0.118744079,0.07523041,0.012626739,0.001054357,0.045106766,0.014987776,0.017755005,0.013664655,0.068798327,0.022468627,0.073581551,0.069461341,0.063341325,0.144484307,0.070341409,0.15220246,0.042402567,0.125434638,0.054676876,0.021292367,,0.506344389,-0.257142857,35.0,-0.0625,32.0,0.372972973,185.0,37.6,57671,415,222,2.211383408,-3.675175945,0.097163968,0.186946272,-0.506342518,-0.294920574,-0.42792561,0.503987894,-0.506342518,complete,COOK,Wheeling Precinct 77,0,0,0,Wheeling,1,0,0,174,116,77,89,67,45,0.11028,19.298088895693752,22,0.52864,27.274814605775077,32,0.35284,24.909116948864064,29,0.0045,9.911544953086752,11,0.00166,6.557560839921189,8,0.00204,7.104824861491651,8,4e-05,2.07622876570559,2,COOK:9600077,COOK:9600077,COOK:WHEELING PRECINCT 77,1.0,82.35945473,1.95939702,1.95939702,1.95939702,1.95939702,5.884163147,1.95939702,1.95939702,15.81644631749987,21.889646311348336,19.502792268276416,8.118129454624324,5.083763454219845,5.745787973801999,1.4494416493486146,19.555777259251897,27.55729841581249,25.283829059148754,10.04337928909121,6.659890805973226,7.1714674041646145,2.0870409878053984,15.820253445245251,18.644960965867316,20.450586509164157,5.493822588102779,3.311827039451578,4.963939861505249,0.9598658967555863,1.0,0.3,0.2,1.0,1.000000001,1.000000002,1.000000001,1.399999999,1.000000109,855.7541352,852.4792911,11.05750083,6.264003417,4.793497411,0.012921352,0.007319863,0.005601489,4889.76,116,0.998727194,0.0,0.0,0.0,True
COOK:9600079,COOK:9600079,COOK:Wheeling Precinct 79,,,,,,,,,True,0.487115801,0.16354556,0.036379798,0.302322489,0.022388715,0.000560104,0.3592,0.7412,0.2588,0.7149,0.08,0.0,0.0,0.198,0.149264061,0.107747537,0.092181312,0.207119956,0.177061088,0.110528723,0.082908377,0.040943154,0.032245791,0.038343808,0.020734342,0.055929533,0.025887696,0.039371853,0.006293715,0.007261017,0.007254366,6.52e-05,0.09322596,0.067331686,0.094323612,0.113010701,0.219524835,0.14713646,0.064305222,,-0.196982415,0.280898876,89.0,-0.247311828,93.0,0.13368984,374.0,43.1,109729,678,397,-0.784911325,-0.37247466,-0.551483977,-0.574288795,-0.547446955,-0.570789689,-0.543585812,-0.104232677,-0.547446955,complete,COOK,Wheeling Precinct 79,0,0,0,Wheeling,1,0,0,311,207,138,158,119,79,0.11814,19.576342988160576,41,0.57346,27.72246423066954,57,0.29922,23.992141764038315,50,0.00462,9.63316502227502,20,0.00152,6.493419841095161,13,0.00278,7.734946208052043,16,0.00026,2.0563567423026403,4,COOK:9600079,COOK:9600079,COOK:WHEELING PRECINCT 79,1.0,83.13158583,1.821514365,1.821514365,1.821514365,1.821514365,5.939327977,1.821514365,1.821514365,15.940450453630115,22.122241234320928,18.666781398688638,7.903445891458804,5.011013274522415,6.177867891742736,1.4004182355055719,19.831811015449077,28.008178283082774,24.323302084864615,9.798436422942888,6.587159379908471,7.777941992958175,2.0318540420415925,15.944257581375496,18.877555888839908,19.61457563957638,5.27913902493726,3.2390768597541473,5.396019779445986,0.9108424829125437,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,630.3279322,628.2684794,6.587949266,1.647932273,4.940016993,0.010451622,0.002614405,0.007837217,3341.25,207,0.999746101,0.0,0.0,0.0,True
COOK:9600008,COOK:9600008,COOK:Wheeling Precinct 8,,,,,,,,,,0.81802713,0.048160661,0.015001427,0.101318551,0.016869084,0.001873221,0.427,0.6811,0.3189,0.7455,0.0124,0.0739,0.0,0.1596,0.176439265,0.068072296,0.076260807,0.215073604,0.093829879,0.110902861,0.111344895,0.082841239,0.065235154,0.044589257,0.081676272,0.02284128,0.00986731,0.065333124,0.001112217,0.006570744,2.84e-05,0.002230622,0.095802386,0.010942678,0.057878894,0.149185332,0.079472736,0.143849364,0.228619413,,-0.196319148,,,-0.373493976,166.0,,,47.6,116947,1066,626,-0.782085692,,-0.994354934,,,,,-0.336622028,-0.336622028,demographic_only,COOK,Wheeling Precinct 8,0,0,0,Wheeling,1,0,0,489,326,217,264,198,132,0.05818,18.39739047031535,60,0.83664,32.241523631788915,105,0.0992,20.50825366144413,67,0.00278,9.560391731162381,31,0.0008,6.157616525226277,20,0.00232,8.28937617256197,27,8e-05,2.144678081261056,7,COOK:9600008,COOK:9600008,COOK:WHEELING PRECINCT 8,1.0,78.49168666,2.650080417,2.650080417,2.650080417,2.650080417,5.607830837,2.650080417,2.650080417,15.614841345886777,26.45998788058917,16.660825869415756,8.033531053223811,4.834665066917728,6.912701427976293,1.5208286767963153,18.596763073237454,32.55883983926522,20.763943320728988,9.691809774523875,6.196224904880351,8.43376166488259,2.1173406437291367,15.618648473632158,23.21530253510815,17.608620110303498,5.409224186702268,3.0627286521494597,6.130853315679543,1.031252924203287,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,627.5466517,627.0939105,3.169332015,1.358211764,1.811120251,0.005050353,0.00216432,0.002886033,2658.86,326,0.999784749,0.0,0.0,0.0,True
