JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop
COOK:8200047,COOK:8200047,COOK:Niles Precinct 47,,,,,,,,,,0.599453303,0.054200563,0.114352858,0.23351576,0.004643613,2.7e-06,0.3533,0.7981,0.2019,0.8325,0.0192,0.0133,0.0322,0.0937,0.148169347,0.149459725,0.117662576,0.058914545,0.162355061,0.071786639,0.136413067,0.101136535,0.054102506,0.014045064,6.76e-05,0.021037755,0.024544377,0.010524603,0.007073134,0.035084119,0.049142394,0.031606898,0.087693374,0.045685054,0.119316714,0.084239011,0.080716243,0.192805607,0.196418044,,-0.079738422,0.364485981,107.0,-0.111111111,108.0,0.34082397,267.0,48.9,116079,123.3316105,-0.285431487,0.140614236,-0.073450097,0.08467016,-0.012201158,-0.033399297,-0.020211318,-0.229346079,-0.012201158,complete,COOK,Niles Precinct 47,0,0,1,Niles,1,0,0,212,141,94,107,81,54,0.34694,27.57476407084359,39,0.6137,31.088164833038977,44,0.03666,17.158280290282015,24,0.0016,8.015876542061998,11,0.00046,4.3794194226507095,6,0.00038,5.070385773536885,7,0.00026,3.0571355060740184,4,COOK:8200047,COOK:8200047,COOK:NILES PRECINCT 47,1.0,67.20329044,4.66589618,4.66589618,4.66589618,4.66589618,4.801332479,4.66589618,4.66589618,19.375285817263904,19.958039967011434,11.225807324221178,5.483543710225416,3.2706025022382827,3.8992394996982584,2.0813098559253085,26.87633923266552,30.298740033533107,16.85305284373772,7.823218427868816,4.275149512245846,4.908393838593045,2.915943081475426,17.002073873317865,23.384679384471116,14.851559026202379,8.749713841506997,2.970427984312803,0.005869013028164317,0.007260019592268702,1.0,0.3,0.2,1.117415381,1.000918428,1.001469485,1.000734742,1.399265258,1.6,224.0410356,224.0410356,1.263983275,0.0,1.263983275,0.005641749,0.0,0.005641749,912.46
COOK:8200048,COOK:8200048,COOK:Niles Precinct 48,,,,,,,,,,0.409819132,0.126936635,0.104725399,0.345789806,0.011688353,0.001594641,0.2482,0.5338,0.4662,0.7856,0.065,0.0041,0.0368,0.0985,0.087131018,0.163577726,0.143156057,0.081599595,0.201036067,0.086711379,0.127448141,0.076419184,0.032920833,0.022653488,0.069178395,0.029333254,0.035940038,0.013312629,0.019979095,0.053267884,0.086497946,0.047934322,0.062591428,0.078550537,0.115901941,0.123794687,0.054581705,0.110551062,0.075931589,,0.166829581,0.358974359,78.0,-0.047619048,84.0,0.475308642,324.0,46.0,71326,204.760192,0.764991168,0.10678184,0.149392762,0.512508291,0.321858675,0.383418515,0.275053524,-0.025664629,0.321858675,complete,COOK,Niles Precinct 48,0,0,1,Niles,1,0,0,296,197,131,188,141,94,0.35656,24.852118613491932,49,0.44332,26.207698241251787,52,0.19072,21.56062647834336,42,0.00436,8.486206943531686,17,0.0037,7.759145638502832,15,0.00092,5.0291852516586575,10,0.00042,2.9294449492694095,6,COOK:8200048,COOK:8200048,COOK:NILES PRECINCT 48,1.0,53.31793233,7.81269576,7.81269576,7.81269576,7.81269576,3.809294434,7.81269576,3.809294434,18.240364950020705,17.728930168593482,14.868056839433272,6.2428570807460035,6.260814427913172,3.9008022505505084,2.084128599341345,24.055594621288417,25.41474184635652,21.013289635617426,8.29206888374103,7.487379035421964,4.839478856123986,2.8482840915701537,15.867153006074668,21.155569586053165,18.493808541414474,9.509027212027584,5.960639909987693,0.007431763880414615,0.010078763008305309,1.0,0.3,0.2,1.053636612,1.000694393,1.001111029,1.000555514,1.399444486,1.6,360.9581802,360.279786,3.576904345,1.567177644,2.009726701,0.00990947,0.004341715,0.005567755,2028.53
COOK:8200049,COOK:8200049,COOK:Niles Precinct 49,,,,,,,,,,0.668410929,0.070167017,0.146703361,0.104693329,0.010034614,0.003640806,0.5989,0.9642,0.0358,0.6537,0.0646,0.0,0.0,0.2817,0.071311275,0.10798157,0.107755317,0.146786861,0.131612854,0.078937484,0.185773691,0.117782695,0.052058255,0.02206571,0.016993624,0.017008396,1.68e-05,0.01695869,0.113587887,0.018679636,0.072932559,0.000102209,3.77e-05,0.054376707,0.157692989,0.049241993,0.042432415,0.122177675,0.295694971,,-0.30320422,0.45686901,313.0,0.087837838,296.0,0.584302326,688.0,51.5,104847,273.1126508,-1.237434723,0.707695803,0.624815963,0.859251554,0.424807218,0.238582149,0.50205398,0.103121727,0.424807218,complete,COOK,Niles Precinct 49,0,0,1,Niles,1,0,0,632,421,281,208,156,104,0.34924,24.808002817683807,104,0.44686,26.236156943688442,110,0.19534,21.603739447203374,91,0.004,8.556760438686958,36,0.00316,7.656148098063226,32,0.0011,5.0403117351820175,21,0.0003,2.9680543190801565,12,COOK:8200049,COOK:8200049,COOK:NILES PRECINCT 49,1.0,48.74442936,8.858097743,8.858097743,8.858097743,8.858097743,3.482540964,8.858097743,3.482540964,18.243098135590344,17.732510358972053,14.870624533960441,6.246374900598696,6.261460190962956,3.8978615764502043,2.0782971917830677,24.057567834365567,25.417261665904086,21.014706161334033,8.295938603848116,7.48661558768089,4.8364163074993085,2.8423308094875024,15.869886191644307,21.159149776431736,18.496376235941643,9.512545031880277,5.961285673037477,0.004491089780110472,0.004247355450028139,1.0,0.3,0.2,2.184557539,1.001195589,1.001912943,1.000956472,1.399043528,1.6,305.3115562,304.4757801,5.562354054,1.114594776,4.447759278,0.018218616,0.00365068,0.014567936,1298.27
COOK:8200005,COOK:8200005,COOK:Niles Precinct 5,,,,,,,,,,0.637645168,0.070921197,0.03051543,0.238072694,0.010901239,0.002178348,0.3721,0.7767,0.2233,0.8791,0.009,0.0,0.0057,0.1062,0.091161241,0.155544567,0.030490512,0.060016968,0.159882909,0.037647718,0.152721317,0.119735314,0.192799457,0.023104025,0.0598141,0.013826386,0.041450142,0.011511231,0.043792629,3.27e-05,0.029962791,0.023053242,0.013848383,0.17491192,0.101579162,0.046233374,0.094479793,0.087637697,0.23476245,,-0.153841975,0.102040816,98.0,-0.395348837,86.0,-0.019607843,255.0,64.3,90922,150.9697787,-0.601125534,-1.470372292,-1.07106058,-1.061977043,-1.098127367,-1.051133862,-1.10211271,-0.647063414,-1.098127367,complete,COOK,Niles Precinct 5,0,0,1,Niles,1,0,0,147,98,65,125,94,63,0.77668,36.0263256723131,35,0.21816,28.338995228613673,28,0.00478,13.54408644241639,13,0.00012,4.688825138466919,5,0.00012,5.169251159119096,5,0.00012,5.177613089638568,5,2e-05,3.049883565105801,3,COOK:8200005,COOK:8200005,COOK:NILES PRECINCT 5,1.0,89.38594757,0.704647033,0.704647033,0.704647033,0.704647033,6.386170236,0.704647033,0.704647033,23.28444685548954,16.587541383576717,7.943013610543915,2.786914587323281,3.5260323896497368,3.897676746838778,2.0805564954339233,35.28689328420694,27.694222971831373,13.337445525575829,4.515211824983304,5.051486505098624,5.0286091115864755,3.036967746836952,20.911234911543502,20.0141808010364,11.568765312525116,6.053084718604862,3.225857871724257,0.004306260168684075,0.006506659100883394,1.0,0.3,0.2,1.079081637,1.178117422,1.284987876,1.142493938,1.257506062,1.6,170.5681327,170.5681218,1.310914699,0.327747831,0.983166868,0.007685578,0.001921507,0.005764071,1002.21
COOK:8200051,COOK:8200051,COOK:Niles Precinct 51,,,,,,,,,,0.48744393,0.075446027,0.014032532,0.419861243,0.008616097,0.002154412,0.3051,0.5471,0.4529,0.8664,0.0557,0.0,0.0035,0.0581,0.043303995,0.273338052,0.109009095,0.089195033,0.204764751,0.089957584,0.098982931,0.068154938,0.023293621,0.054539501,0.00549017,0.016392237,0.005501338,0.002737289,0.030047665,0.030042761,0.07635825,0.016645427,0.002755256,0.008251732,0.281072972,0.207550032,0.054906558,0.106500634,0.101208178,,0.030689859,0.404255319,94.0,-0.056179775,89.0,0.303643725,247.0,45.1,97346,142.3514252,0.185012232,0.3847333,0.119346536,-0.033611918,0.157303468,0.163870037,0.148398767,-0.39096449,0.157303468,complete,COOK,Niles Precinct 51,0,0,1,Niles,1,0,0,173,115,77,122,92,61,0.34578,27.526311297470325,32,0.61522,31.074692528985004,36,0.0361,17.23336362258584,20,0.0018,8.00269588660716,9,0.00038,4.420858254850637,5,0.00042,5.092878848063602,6,0.0003,3.0007291329536154,3,COOK:8200051,COOK:8200051,COOK:NILES PRECINCT 51,1.0,60.42257536,6.188730945,6.188730945,6.188730945,6.188730945,4.316884957,6.188730945,4.316884957,19.373173315283616,19.9552728079321,11.223822731651365,5.477211784766372,3.2702697584644684,3.9001896416832946,2.0851111615777076,26.876739978329258,30.29956537012056,16.85319392454764,7.815556015665936,4.276273353750661,4.909553960577848,2.919954367127592,16.999961371337577,23.381912225391783,14.849574433632567,8.743381916047953,2.970095240538989,0.006819155013200432,0.01106132524466792,1.0,0.3,0.2,1.150057032,1.060955254,1.097528406,1.048764203,1.351235797,1.6,188.5839829,188.5836189,1.450996188,0.363521877,1.087474311,0.007694165,0.001927639,0.005766525,1154.09
COOK:8200054,COOK:8200054,COOK:Niles Precinct 54,,,,,,,,,,0.599444062,0.097675452,0.029408518,0.25702637,0.011762734,0.008221429,0.4371,0.6786,0.3214,0.7346,0.0251,0.0,0.035,0.1819,0.08715278,0.130184524,0.031866213,0.218019322,0.11478177,0.161808243,0.089264166,0.078872001,0.088050981,0.055600041,4.53e-05,0.006991564,0.007021099,0.041668903,0.039438736,0.02101546,0.027847509,0.007033822,0.108847977,0.094980069,0.106728865,0.051226425,0.05810933,0.106880684,0.266564198,,-0.04426039,0.362068966,116.0,-0.402298851,87.0,0.285714286,336.0,50.8,95967,149.7810403,-0.134288889,0.125777695,-1.095453566,-0.090651115,-0.394770436,-0.298653969,-0.554130356,-0.142650406,-0.394770436,complete,COOK,Niles Precinct 54,0,0,1,Niles,1,0,0,228,152,101,119,90,60,0.34444,27.54958477247961,42,0.61578,31.126550030450908,47,0.03722,17.190291050392563,26,0.00176,8.046915332733892,12,0.0003,4.372670149359753,7,0.00032,5.038105673628966,8,0.00018,2.9674601403588654,5,COOK:8200054,COOK:8200054,COOK:NILES PRECINCT 54,1.0,79.95004677,2.389655,2.389655,2.389655,2.389655,5.712023232,2.389655,2.389655,19.37501928968629,19.957690843454078,11.22555693456232,5.478897007218902,3.2705605210269857,3.897950666080739,2.0810377353833847,26.87833319928131,30.301567570158653,16.854768237943425,7.8174793020324165,4.2756311038709685,4.907245800437366,2.9158117563953425,17.00180734574025,23.38433026091376,14.851308636543521,8.745067138500483,2.970386003101506,0.004580179410644748,0.006987899050344906,1.0,0.3,0.2,1.000613991,1.003279076,1.005246522,1.002623261,1.397376739,1.6,122.2929766,121.4451464,2.033852468,1.016920194,1.016932274,0.016630983,0.008315442,0.008315541,699.33
COOK:8200055,COOK:8200055,COOK:Niles Precinct 55,,,,,,,,,,0.564017412,0.088228222,0.096909006,0.247045896,0.018873844,0.002521535,0.3016,0.938,0.062,0.7683,0.0268,0.0175,0.0,0.1744,0.22153139,0.145874206,0.062710901,0.114228954,0.078963754,0.203333144,0.091522603,0.063378228,0.018456821,0.018336896,1.03e-05,4.49e-05,6.3e-05,0.015669576,0.018268129,2.7e-05,0.010596084,4.19e-05,0.06521389,0.028855011,0.099273528,0.02882645,0.1304198,0.367715097,0.216638585,,0.023225839,0.308176101,159.0,-0.178294574,129.0,0.510971787,319.0,52.0,161470,137.5964715,0.153214206,-0.205036856,-0.30924894,0.625963996,0.019976787,0.066223101,-0.055117622,-0.3345368,0.019976787,complete,COOK,Niles Precinct 55,0,0,1,Niles,1,0,0,270,180,120,118,89,59,0.34838,27.575358731913436,50,0.61218,31.00234962007366,56,0.03698,17.246558496055847,31,0.00164,8.002530222862497,14,0.00026,4.407364797116666,8,0.00042,5.098213145410583,9,0.00014,3.0125128364674714,5,COOK:8200055,COOK:8200055,COOK:NILES PRECINCT 55,1.0,65.90980254,4.934471747,4.934471747,4.934471747,4.934471747,4.708919363,4.934471747,4.708919363,19.375132433137633,19.957839049671907,11.225663227316105,5.482543159785233,3.2705783424441175,3.8991104963314385,2.081480207916565,26.87664144831415,30.299182694285527,16.85330166199884,7.821991437858656,4.275278842164964,4.908296143628448,2.916144741868905,17.001920489191594,23.38447846713159,14.851414929297306,8.748713291066814,2.970403824518638,0.005740009661344358,0.007430371583525067,1.0,0.3,0.2,1.059658303,1.012690301,1.020304482,1.010152241,1.389847759,1.6,230.9754264,229.6442677,3.833561347,1.3441186,2.489442747,0.016597269,0.005819314,0.010777955,1102.66
COOK:8200056,COOK:8200056,COOK:Niles Precinct 56,,,,,,,,,,0.639088013,0.072694084,0.021335622,0.260216893,0.004001048,0.001333905,0.3859,0.9688,0.0312,0.8617,0.0051,0.0,0.0,0.1332,0.26569111,0.086335003,0.044933097,0.135491966,0.115631453,0.081204118,0.097620509,0.070844988,0.102247755,0.057627828,5.92e-08,1.86e-05,6.66e-06,0.023919779,0.064645592,0.050576742,0.015482,0.004229413,0.092752198,0.028224493,0.109698537,0.161699487,0.073113816,0.032427455,0.28557738,,-0.107699285,0.354497354,189.0,-0.330357143,224.0,0.172173913,575.0,52.1,108166,284.4056658,-0.404549635,0.07930031,-0.842954353,-0.451858829,-0.448856098,-0.405015627,-0.536443844,-0.548569673,-0.448856098,complete,COOK,Niles Precinct 56,0,0,1,Niles,1,0,0,407,271,181,246,185,123,0.34264,27.48967937316159,74,0.61938,31.121728100443868,84,0.03538,17.189779547788653,47,0.00168,7.9979719419886175,22,0.00038,4.424714929310005,12,0.00024,4.970675942763441,13,0.0003,3.0152024393359884,8,COOK:8200056,COOK:8200056,COOK:NILES PRECINCT 56,1.0,81.17830595,2.17031966,2.17031966,2.17031966,2.17031966,5.799776088,2.17031966,2.17031966,19.374983120383728,19.957643465409035,11.225522955266777,5.478450306809152,3.2705548239387263,3.8978430848384855,2.081036730954281,26.878510933618504,30.3018211555276,16.854919913368228,7.816928479982475,4.275680225656754,4.907151864597405,2.9158243973685316,17.00177117643769,23.384282882868717,14.851274657247979,8.744620438090733,2.9703803060132468,0.004472598168391397,0.006986894621241306,1.0,0.3,0.2,1.005897698,1.020863701,1.033381922,1.016690961,1.383309039,1.6,402.0659114,400.4147071,4.953593811,4.953468663,0.000125148,0.012320353,0.012320041,3.11e-07,2223.46
COOK:8200057,COOK:8200057,COOK:Niles Precinct 57,,,,,,,,,,0.624225356,0.076040182,0.012483443,0.283315172,0.005245315,0.001310184,0.3787,0.9578,0.0422,0.7726,0.0655,0.0,0.0242,0.1371,0.116985497,0.145743296,0.066866355,0.150393126,0.11930617,0.153259255,0.110183276,0.062344614,0.074918411,0.015521039,0.020172801,0.02635924,0.031065917,4.59e-05,0.012505906,0.046520584,0.01713642,0.04030534,0.035741467,0.035751527,0.108755993,0.127267716,0.094744926,0.173883744,0.214221469,,0.076680791,0.19205298,151.0,-0.409395973,149.0,0.279850746,536.0,51.0,121631,274.3013892,0.380941615,-0.917843982,-1.120362867,-0.109304884,-0.591772978,-0.441642529,-0.727517045,-0.42916486,-0.591772978,complete,COOK,Niles Precinct 57,0,0,1,Niles,1,0,0,420,280,187,228,171,114,0.75146,34.06726036978765,95,0.2341,27.02250657382662,76,0.01336,14.938531376276226,42,0.0005,6.515630663765519,18,0.0004,5.535052248130812,15,8e-05,5.146649295281035,14,0.0001,3.1726508591298463,9,COOK:8200057,COOK:8200057,COOK:NILES PRECINCT 57,1.0,83.9017126,1.683989631,1.683989631,1.683989631,1.683989631,5.994349609,1.683989631,1.683989631,22.208841453894426,15.995006238159096,8.90137143318595,3.983805754910943,3.799959364159208,3.8980306818002988,2.081545177332046,33.16682705497111,26.35156937678188,14.654552988303374,6.319109467945854,5.4297293479555515,5.010027675987318,3.0190210581743955,19.835629509948387,19.42164565561878,12.527123135167152,7.249975886192524,3.4997848462337284,0.004660195130204731,0.007495340999006557,1.0,0.3,0.2,1.001954723,1.000857594,1.00137215,1.000686075,1.399313925,1.6,540.7430966,537.5522629,5.342340304,2.670778787,2.671561517,0.009879627,0.00493909,0.004940537,2352.44
COOK:8200058,COOK:8200058,COOK:Niles Precinct 58,,,,,,,,,,0.553598115,0.065712938,0.032279588,0.34340548,0.01057242,0.001668846,0.3956,0.891,0.109,0.8137,0.0682,0.0,0.0166,0.0842,0.03315017,0.116298401,0.120205062,0.106359327,0.127552969,0.110458216,0.190439896,0.135140398,0.060395561,0.013358816,0.024212571,0.035057115,0.065290759,0.02660412,0.014563866,0.002537818,2.85e-05,0.042339127,0.052149992,0.214070214,0.063012391,0.088377075,0.130673422,0.088488846,0.139235322,,0.08802922,0.20754717,159.0,-0.37254902,153.0,0.3625,480.0,54.9,78883,263.6027435,0.4292879,-0.822734851,-0.991038351,0.153628444,-0.44974684,-0.307714215,-0.586411667,-0.323607,-0.44974684,complete,COOK,Niles Precinct 58,0,0,1,Niles,1,0,0,408,272,181,221,166,111,0.75248,34.018229337320186,93,0.23372,26.985798870700727,73,0.01262,14.961721331870981,41,0.00072,6.4912530667971975,18,0.00024,5.544096037512618,15,0.00012,5.2320115127317255,14,0.0001,3.19121960276184,9,COOK:8200058,COOK:8200058,COOK:NILES PRECINCT 58,1.0,81.19755698,2.166881925,2.166881925,2.166881925,2.166881925,5.801151476,2.166881925,2.166881925,22.208160241274715,15.994113920091145,8.900731467156966,3.9845396380739784,3.7998520652028196,3.899353278572822,2.0833132445416593,33.16545244621996,26.349846910474866,14.653348652744162,6.320182485132937,5.429895580900113,5.011336021011642,3.02077487363581,19.834948297328676,19.420753337550828,12.526483169138167,7.250709769355559,3.49967754727734,0.005982791902728295,0.009263408208619648,1.0,0.3,0.2,1.001608299,1.001209794,1.001935671,1.000967836,1.399032164,1.6,464.6805458,463.2038053,3.938237557,1.47688391,2.461353647,0.00847515,0.003178278,0.005296873,2127.56
COOK:8200006,COOK:8200006,COOK:Niles Precinct 6,,,,,,,,,,0.676670538,0.075658481,0.013177657,0.230514112,0.002007131,0.001131422,0.4573,0.9927,0.0073,0.7291,0.0394,0.0,0.0169,0.2132,0.159022836,0.121458545,0.065086411,0.113931685,0.088543569,0.09932969,0.177624925,0.132565182,0.042437157,0.009489251,0.001244602,0.015776185,0.007427588,0.026523872,0.017557683,0.009350831,0.021416603,0.001298943,0.044955164,0.125307259,0.054840831,0.127021296,0.063658205,0.124986516,0.349145171,,-0.083361496,0.47311828,186.0,-0.407035176,199.0,-0.168571429,700.0,57.3,139841,324.5255873,-0.300866413,0.807439896,-1.112077001,-1.535877162,-0.616466229,-0.53534517,-0.731812595,-0.431959252,-0.616466229,complete,COOK,Niles Precinct 6,0,0,1,Niles,1,0,0,395,263,175,153,115,77,0.76296,34.61921108120605,91,0.22664,27.280467310719658,72,0.00936,14.60443453326617,38,0.0003,6.035016064885809,16,0.00042,5.504901592720509,14,0.00014,5.205557765500021,14,0.00018,3.165449176328192,8,COOK:8200006,COOK:8200006,COOK:NILES PRECINCT 6,1.0,84.30431114,1.61209594,1.61209594,1.61209594,1.61209594,6.023113222,1.61209594,1.61209594,22.475323126241083,16.14216511126168,8.664801379613403,3.6878214858099856,3.7322882870399092,3.8972210347333194,2.080179693711672,33.687131497872244,26.68152388225286,14.332307961143163,5.876897873837674,5.33683377977875,5.0138522148005595,3.0222897604342434,20.102111182295044,19.568804528721362,12.290553081594604,6.9539916170915665,3.4321137691144297,0.0038505480632253625,0.00612985737863221,1.0,0.3,0.2,1.002055651,1.006171241,1.009873986,1.004936993,1.395063007,1.6,450.5790059,448.7821363,5.678326353,5.198590818,0.479735535,0.012602288,0.011537579,0.001064709,1786.31
COOK:8200061,COOK:8200061,COOK:Niles Precinct 61,,,,,,,,,,0.484859798,0.102847523,0.060378756,0.34886389,0.012672052,0.000512594,0.352,0.8721,0.1279,0.7416,0.0433,0.0,0.0,0.1921,0.08935831,0.086238383,0.134705137,0.124544612,0.13624719,0.120642925,0.168990897,0.109070792,0.030201753,0.129384835,0.007043513,0.059088387,6.63e-05,0.060486203,0.005673566,0.028171908,0.015577578,0.026726959,0.122435416,0.000150119,0.084563999,0.171540646,0.106969137,0.065093805,0.11702764,,0.018889187,0.340659341,182.0,-0.089655172,145.0,0.380116959,513.0,50.6,88361,292.1324655,0.134739313,-0.005642587,0.001855422,0.209673543,0.071868034,0.085156423,0.055207834,-0.15081372,0.071868034,complete,COOK,Niles Precinct 61,0,0,1,Niles,1,0,0,450,300,200,265,199,133,0.34688,27.54599919028188,83,0.61446,31.105580526386095,93,0.0366,17.231755201426015,52,0.00134,8.029770475084172,24,0.00034,4.359669114898685,13,0.0003,5.063993160541784,15,8e-05,3.0687635975615923,9,COOK:8200061,COOK:8200061,COOK:NILES PRECINCT 61,1.0,63.89832154,5.394251971,5.394251971,5.394251971,5.394251971,4.565209301,5.394251971,4.565209301,19.373978175408972,19.95632709144249,11.224578858480799,5.480056694084852,3.2703965333494174,3.899985963219989,2.083747355090892,26.876368836489252,30.298944771607168,16.85294935443808,7.8190120251021,4.275806855994631,4.909257423981013,2.9184977025072474,17.000766231462933,23.38296650890217,14.850330560462,8.746226825366433,2.970222015423938,0.006615476549895071,0.009697518757852493,1.0,0.3,0.2,1.04422211,1.010502898,1.016804637,1.008402318,1.391597682,1.6,200.9131296,200.7648938,3.025491354,1.008229639,2.017261714,0.015058704,0.005018237,0.010040467,1695.32
COOK:8200062,COOK:8200062,COOK:Niles Precinct 62,,,,,,,,,,0.394701973,0.131024205,0.076618691,0.383228909,0.012221721,0.001109655,0.5239,0.7057,0.2943,0.6642,0.0209,0.0,0.0,0.242,0.007254354,0.144346534,0.045490712,0.143248933,0.162408363,0.152313656,0.160414805,0.10889326,0.075629382,0.070709461,0.034223304,0.01825932,0.015991602,2.76e-05,0.038759546,0.022817483,0.022827615,1.93e-05,0.068554935,0.057180407,0.075425039,0.075367048,0.212158121,0.150674838,0.137004337,,0.077698532,0.573033708,89.0,-0.033333333,60.0,0.4921875,256.0,53.5,124946,153.6444401,0.385277369,1.420758143,0.199532408,0.566205258,0.624368799,0.642943295,0.535686621,0.297453049,0.624368799,complete,COOK,Niles Precinct 62,0,0,1,Niles,1,0,0,231,154,103,123,93,62,0.34908,24.825467189181076,38,0.4458,26.196344159545752,40,0.1964,21.59518286802289,33,0.00442,8.51919353860075,13,0.00312,7.733817338387644,12,0.00082,5.042373687872427,8,0.00036,2.8874949334068627,4,COOK:8200062,COOK:8200062,COOK:NILES PRECINCT 62,1.0,40.02717559,10.85066983,10.85066983,10.85066983,10.85066983,2.859737625,10.85066983,2.859737625,18.239940522350373,17.72837421224766,14.867658110339132,6.241161683713416,6.260714149428662,3.900838197006551,2.084809644353361,24.05579664827687,25.415041247697587,21.013662292937667,8.290129777252057,7.487625117302191,4.839565776325482,2.8490161103276224,15.866728578404334,21.155013629707344,18.493409812320333,9.507331814994997,5.960539631503182,0.007467710336456886,0.010759808020320954,1.0,0.3,0.2,1.026585133,1.000072071,1.000115314,1.000057657,1.399942343,1.6,207.0615884,205.2083596,2.78000405,2.038294488,0.741709563,0.013425977,0.009843904,0.003582072,940.52
