JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,Dem_Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor,sd_weight_7,sd_weight_8,sd_weight_9,sd_outside_flag
COOK:8200054,COOK:8200054,COOK:Niles Precinct 54,,,,,,,,,,0.599444062,0.097675452,0.029408518,0.25702637,0.011762734,0.008221429,0.4371,0.6786,0.3214,0.7346,0.0251,0.0,0.035,0.1819,0.08715278,0.130184524,0.031866213,0.218019322,0.11478177,0.161808243,0.089264166,0.078872001,0.088050981,0.055600041,4.53e-05,0.006991564,0.007021099,0.041668903,0.039438736,0.02101546,0.027847509,0.007033822,0.108847977,0.094980069,0.106728865,0.051226425,0.05810933,0.106880684,0.266564198,,-0.04426039,0.362068966,116.0,-0.402298851,87.0,0.285714286,336.0,50.8,95967,504,291,-0.134288889,0.125777695,-1.095453566,-0.090651115,-0.394770436,-0.298653969,-0.554130356,-0.142650406,-0.394770436,complete,COOK,Niles Precinct 54,0,0,1,Niles,1,0,0,228,152,101,119,90,60,0.05896,18.363564678361772,28,0.83326,32.17804635299936,49,0.10152,20.569801875722227,31,0.00314,9.513029516313749,14,0.00084,6.1518223755811094,9,0.00214,8.331896733102418,13,0.00014,2.0997818129916093,3,COOK:8200054,COOK:8200054,COOK:NILES PRECINCT 54,1.0,79.95004677,2.389655,2.389655,2.389655,2.389655,5.712023232,2.389655,2.389655,15.579859246883503,26.449783093705975,16.70188712888281,8.07691974880026,4.86664065779199,6.936373566651994,1.5051912758790253,18.63631425501769,32.544212222968596,20.935053658189922,9.685618201017373,6.237105387366805,8.476373704188678,2.0801496659213337,15.340744575800443,23.487605042517323,18.71177382260901,5.418164835179756,4.156956902274485,6.410189456547873,1.5664684922679823,1.0,0.3,0.2,1.000613991,1.003279076,1.005246522,1.002623261,1.397376739,1.6,122.2929766,121.4451464,2.033852468,1.016920194,1.016932274,0.016630983,0.008315442,0.008315541,699.33,152,1.0,0.0,0.0,0.0,True
COOK:8200055,COOK:8200055,COOK:Niles Precinct 55,,,,,,,,,,0.564017412,0.088228222,0.096909006,0.247045896,0.018873844,0.002521535,0.3016,0.938,0.062,0.7683,0.0268,0.0175,0.0,0.1744,0.22153139,0.145874206,0.062710901,0.114228954,0.078963754,0.203333144,0.091522603,0.063378228,0.018456821,0.018336896,1.03e-05,4.49e-05,6.3e-05,0.015669576,0.018268129,2.7e-05,0.010596084,4.19e-05,0.06521389,0.028855011,0.099273528,0.02882645,0.1304198,0.367715097,0.216638585,,0.023225839,0.308176101,159.0,-0.178294574,129.0,0.510971787,319.0,52.0,161470,463,345,0.153214206,-0.205036856,-0.30924894,0.625963996,0.019976787,0.066223101,-0.055117622,-0.3345368,0.019976787,complete,COOK,Niles Precinct 55,0,0,1,Niles,1,0,0,270,180,120,118,89,59,0.05668,18.396049700184054,33,0.83482,32.18022116815766,58,0.10234,20.59080337261932,37,0.00328,9.550187111219339,17,0.00076,6.141628213983763,11,0.002,8.382017695595847,15,0.00012,2.1404716942629665,4,COOK:8200055,COOK:8200055,COOK:NILES PRECINCT 55,1.0,65.90980254,4.934471747,4.934471747,4.934471747,4.934471747,4.708919363,4.934471747,4.708919363,15.5795921024909,26.449485634358833,16.70080081668229,8.078039127430014,4.866152224076512,6.935699325871795,1.5050258371723344,18.63644923045778,32.544594518059924,20.93425981022833,9.68719564917602,6.236617583468881,8.475720990739314,2.0799893125401394,15.34047743140784,23.487307583170182,18.71068751040849,5.41928421380951,4.156468468559007,6.409515215767674,1.5663030535612914,1.0,0.3,0.2,1.059658303,1.012690301,1.020304482,1.010152241,1.389847759,1.6,230.9754264,229.6442677,3.833561347,1.3441186,2.489442747,0.016597269,0.005819314,0.010777955,1102.66,180,1.0,0.0,0.0,0.0,True
COOK:8200056,COOK:8200056,COOK:Niles Precinct 56,,,,,,,,,,0.639088013,0.072694084,0.021335622,0.260216893,0.004001048,0.001333905,0.3859,0.9688,0.0312,0.8617,0.0051,0.0,0.0,0.1332,0.26569111,0.086335003,0.044933097,0.135491966,0.115631453,0.081204118,0.097620509,0.070844988,0.102247755,0.057627828,5.92e-08,1.86e-05,6.66e-06,0.023919779,0.064645592,0.050576742,0.015482,0.004229413,0.092752198,0.028224493,0.109698537,0.161699487,0.073113816,0.032427455,0.28557738,,-0.107699285,0.354497354,189.0,-0.330357143,224.0,0.172173913,575.0,52.1,108166,957,521,-0.404549635,0.07930031,-0.842954353,-0.451858829,-0.448856098,-0.405015627,-0.536443844,-0.548569673,-0.448856098,complete,COOK,Niles Precinct 56,0,0,1,Niles,1,0,0,407,271,181,246,185,123,0.05918,18.344379877914534,50,0.83498,32.16680118677154,87,0.09956,20.60740665802885,56,0.00338,9.552054642100082,26,0.00084,6.148861133321638,17,0.00192,8.397301807794404,23,0.00014,2.1236596072504277,6,COOK:8200056,COOK:8200056,COOK:NILES PRECINCT 56,1.0,81.17830595,2.17031966,2.17031966,2.17031966,2.17031966,5.799776088,2.17031966,2.17031966,15.579862442447446,26.449749867845245,16.702041396801285,8.07676098225965,4.866795086031583,6.936466830283803,1.5052053185298964,18.636260853418964,32.544077170542586,20.93517804207075,9.685397815149818,6.237284460285801,8.476467252706339,2.0801615004961262,15.340747771364386,23.487571816656594,18.711928090527486,5.418006068639145,4.157111330514079,6.410282720179682,1.5664825349188534,1.0,0.3,0.2,1.005897698,1.020863701,1.033381922,1.016690961,1.383309039,1.6,402.0659114,400.4147071,4.953593811,4.953468663,0.000125148,0.012320353,0.012320041,3.11e-07,2223.46,271,1.0,0.0,0.0,0.0,True
COOK:8200057,COOK:8200057,COOK:Niles Precinct 57,,,,,,,,,,0.624225356,0.076040182,0.012483443,0.283315172,0.005245315,0.001310184,0.3787,0.9578,0.0422,0.7726,0.0655,0.0,0.0242,0.1371,0.116985497,0.145743296,0.066866355,0.150393126,0.11930617,0.153259255,0.110183276,0.062344614,0.074918411,0.015521039,0.020172801,0.02635924,0.031065917,4.59e-05,0.012505906,0.046520584,0.01713642,0.04030534,0.035741467,0.035751527,0.108755993,0.127267716,0.094744926,0.173883744,0.214221469,,0.076680791,0.19205298,151.0,-0.409395973,149.0,0.279850746,536.0,51.0,121631,923,538,0.380941615,-0.917843982,-1.120362867,-0.109304884,-0.591772978,-0.441642529,-0.727517045,-0.42916486,-0.591772978,complete,COOK,Niles Precinct 57,0,0,1,Niles,1,0,0,420,280,187,228,171,114,0.13664,20.141883171137906,56,0.65134,28.635826852445835,80,0.2015,22.013056345091158,62,0.00382,9.116958939574015,26,0.00174,6.415805151300449,18,0.00472,9.007564338584906,25,0.00024,1.914944045869028,5,COOK:8200057,COOK:8200057,COOK:NILES PRECINCT 57,1.0,83.9017126,1.683989631,1.683989631,1.683989631,1.683989631,5.994349609,1.683989631,1.683989631,16.179298292641164,22.62890188505393,16.89569836267598,7.485527584708478,4.868850679741031,7.134911849093096,1.2802748151050682,20.413024388574417,29.002869757144243,22.390503310613294,9.249475425304293,6.506345904677297,9.149988709573261,1.8826195987835728,15.940183621558106,19.66672383386528,18.90558505640218,4.826772671087975,4.159166924223526,6.608727738988975,1.3415520314940252,1.0,0.3,0.2,1.001954723,1.000857594,1.00137215,1.000686075,1.399313925,1.6,540.7430966,537.5522629,5.342340304,2.670778787,2.671561517,0.009879627,0.00493909,0.004940537,2352.44,280,1.0,0.0,0.0,0.0,True
COOK:8200058,COOK:8200058,COOK:Niles Precinct 58,,,,,,,,,,0.553598115,0.065712938,0.032279588,0.34340548,0.01057242,0.001668846,0.3956,0.891,0.109,0.8137,0.0682,0.0,0.0166,0.0842,0.03315017,0.116298401,0.120205062,0.106359327,0.127552969,0.110458216,0.190439896,0.135140398,0.060395561,0.013358816,0.024212571,0.035057115,0.065290759,0.02660412,0.014563866,0.002537818,2.85e-05,0.042339127,0.052149992,0.214070214,0.063012391,0.088377075,0.130673422,0.088488846,0.139235322,,0.08802922,0.20754717,159.0,-0.37254902,153.0,0.3625,480.0,54.9,78883,887,523,0.4292879,-0.822734851,-0.991038351,0.153628444,-0.44974684,-0.307714215,-0.586411667,-0.323607,-0.44974684,complete,COOK,Niles Precinct 58,0,0,1,Niles,1,0,0,408,272,181,221,166,111,0.13458,20.135084127977045,55,0.6517,28.559997179912134,78,0.203,22.00572822140344,60,0.00442,9.15959288095081,25,0.00138,6.439085795134794,18,0.0047,9.016925044793261,25,0.00022,1.8750189491160487,5,COOK:8200058,COOK:8200058,COOK:NILES PRECINCT 58,1.0,81.19755698,2.166881925,2.166881925,2.166881925,2.166881925,5.801151476,2.166881925,2.166881925,16.17831252325314,22.626643427015416,16.89614813322765,7.48507034557643,4.871737390972679,7.135112562987625,1.2800450461855677,20.41184227049136,28.99999937157212,22.391245438748488,9.248907229233078,6.510201377240628,9.15030573098494,1.8823256763997858,15.939197852170082,19.664465375826765,18.906034826953853,4.826315431955926,4.162053635455174,6.608928452883504,1.3413222625745247,1.0,0.3,0.2,1.001608299,1.001209794,1.001935671,1.000967836,1.399032164,1.6,464.6805458,463.2038053,3.938237557,1.47688391,2.461353647,0.00847515,0.003178278,0.005296873,2127.56,272,1.0,0.0,0.0,0.0,True
COOK:8200006,COOK:8200006,COOK:Niles Precinct 6,,,,,,,,,,0.676670538,0.075658481,0.013177657,0.230514112,0.002007131,0.001131422,0.4573,0.9927,0.0073,0.7291,0.0394,0.0,0.0169,0.2132,0.159022836,0.121458545,0.065086411,0.113931685,0.088543569,0.09932969,0.177624925,0.132565182,0.042437157,0.009489251,0.001244602,0.015776185,0.007427588,0.026523872,0.017557683,0.009350831,0.021416603,0.001298943,0.044955164,0.125307259,0.054840831,0.127021296,0.063658205,0.124986516,0.349145171,,-0.083361496,0.47311828,186.0,-0.407035176,199.0,-0.168571429,700.0,57.3,139841,1092,504,-0.300866413,0.807439896,-1.112077001,-1.535877162,-0.616466229,-0.53534517,-0.731812595,-0.431959252,-0.616466229,complete,COOK,Niles Precinct 6,0,0,1,Niles,1,0,0,395,263,175,153,115,77,0.13624,20.40922544779777,54,0.66742,28.864099532457743,76,0.18634,21.786269749209215,57,0.0046,9.0818617005096,24,0.00104,6.300146036344864,17,0.00416,8.922384985002443,23,0.0002,1.9123929214256805,5,COOK:8200006,COOK:8200006,COOK:NILES PRECINCT 6,1.0,84.30431114,1.61209594,1.61209594,1.61209594,1.61209594,6.023113222,1.61209594,1.61209594,16.469899540195833,22.875591499445605,16.7458274078525,7.482858553313053,4.745583716986658,7.045046715984015,1.2720982969377421,20.74860148876706,29.270164877311483,22.135037975610867,9.231286785730344,6.330828514147076,9.011167308961028,1.8677401441425454,16.230784869112775,19.913413448256954,18.7557141015787,4.82410363969255,4.035899961469154,6.518862605879894,1.3333755133266991,1.0,0.3,0.2,1.002055651,1.006171241,1.009873986,1.004936993,1.395063007,1.6,450.5790059,448.7821363,5.678326353,5.198590818,0.479735535,0.012602288,0.011537579,0.001064709,1786.31,263,0.999999998,0.0,0.0,0.0,True
COOK:8200061,COOK:8200061,COOK:Niles Precinct 61,,,,,,,,,,0.484859798,0.102847523,0.060378756,0.34886389,0.012672052,0.000512594,0.352,0.8721,0.1279,0.7416,0.0433,0.0,0.0,0.1921,0.08935831,0.086238383,0.134705137,0.124544612,0.13624719,0.120642925,0.168990897,0.109070792,0.030201753,0.129384835,0.007043513,0.059088387,6.63e-05,0.060486203,0.005673566,0.028171908,0.015577578,0.026726959,0.122435416,0.000150119,0.084563999,0.171540646,0.106969137,0.065093805,0.11702764,,0.018889187,0.340659341,182.0,-0.089655172,145.0,0.380116959,513.0,50.6,88361,983,576,0.134739313,-0.005642587,0.001855422,0.209673543,0.071868034,0.085156423,0.055207834,-0.15081372,0.071868034,complete,COOK,Niles Precinct 61,0,0,1,Niles,1,0,0,450,300,200,265,199,133,0.05878,18.411834495890936,55,0.83468,32.18302550017026,97,0.10016,20.537164750971908,62,0.00292,9.543020934419674,29,0.00096,6.152350279084,18,0.0024,8.336596989839212,25,0.0001,2.102546757842956,6,COOK:8200061,COOK:8200061,COOK:NILES PRECINCT 61,1.0,63.89832154,5.394251971,5.394251971,5.394251971,5.394251971,4.565209301,5.394251971,4.565209301,15.578348317058838,26.446324639724146,16.702564302473547,8.076231482382589,4.871052400034143,6.936673846585462,1.5048380569689062,18.634577147697318,32.54007429565451,20.936111122220996,9.684809791594127,6.242711138227545,8.476822044839102,2.0797215544367913,15.339233645975778,23.484146588535495,18.71245099619975,5.417476568762085,4.161368644516639,6.410489736481341,1.5661152733578632,1.0,0.3,0.2,1.04422211,1.010502898,1.016804637,1.008402318,1.391597682,1.6,200.9131296,200.7648938,3.025491354,1.008229639,2.017261714,0.015058704,0.005018237,0.010040467,1695.32,300,1.0,0.0,0.0,0.0,True
COOK:8200062,COOK:8200062,COOK:Niles Precinct 62,,,,,,,,,,0.394701973,0.131024205,0.076618691,0.383228909,0.012221721,0.001109655,0.5239,0.7057,0.2943,0.6642,0.0209,0.0,0.0,0.242,0.007254354,0.144346534,0.045490712,0.143248933,0.162408363,0.152313656,0.160414805,0.10889326,0.075629382,0.070709461,0.034223304,0.01825932,0.015991602,2.76e-05,0.038759546,0.022817483,0.022827615,1.93e-05,0.068554935,0.057180407,0.075425039,0.075367048,0.212158121,0.150674838,0.137004337,,0.077698532,0.573033708,89.0,-0.033333333,60.0,0.4921875,256.0,53.5,124946,517,296,0.385277369,1.420758143,0.199532408,0.566205258,0.624368799,0.642943295,0.535686621,0.297453049,0.624368799,complete,COOK,Niles Precinct 62,0,0,1,Niles,1,0,0,231,154,103,123,93,62,0.05178,16.842712401439407,26,0.68044,29.445419504433513,45,0.25828,23.81738415903913,37,0.00522,10.572089140861927,16,0.00142,6.909339618462755,11,0.0028,7.626257159580074,12,6e-05,2.1188425849630135,3,COOK:8200062,COOK:8200062,COOK:NILES PRECINCT 62,1.0,40.02717559,10.85066983,10.85066983,10.85066983,10.85066983,2.859737625,10.85066983,2.859737625,14.347301662029396,24.23181284173966,19.271548166458466,8.858068106649746,5.46074373545834,6.341462275346985,1.5046925073147999,17.11225190386219,29.76412723275303,24.218111042270525,10.683068341309067,6.995792359533951,7.738691263341466,2.082784951600171,14.108186990946336,21.26963479055101,21.281434860184667,6.199313193029242,4.751059979940836,5.815278165242864,1.5659697237037569,1.0,0.3,0.2,1.026585133,1.000072071,1.000115314,1.000057657,1.399942343,1.6,207.0615884,205.2083596,2.78000405,2.038294488,0.741709563,0.013425977,0.009843904,0.003582072,940.52,154,1.0,0.0,0.0,0.0,True
COOK:8200008,COOK:8200008,COOK:Niles Precinct 8,,,,,,,,,,0.79201388,0.064896297,0.075906973,0.067152701,0.017297506,0.0,0.4327,0.8777,0.1223,0.5629,0.048,0.0057,0.0198,0.3327,0.14135152,0.227654491,0.023839929,0.099689595,0.126512811,0.101193037,0.138391828,0.113074831,0.028291958,0.076155176,0.0,0.0,0.009520541,0.052388143,0.03808674,0.0,0.028602807,0.0,0.028607382,0.033360788,0.023812792,0.114283099,0.061922412,0.209506814,0.323753306,,-0.274448909,0.523809524,84.0,-0.046511628,86.0,0.346303502,257.0,53.8,157938,350,256,-1.114932088,1.118601701,0.153279557,0.102102279,0.191584027,0.064762862,0.209287366,-0.20538251,0.191584027,complete,COOK,Niles Precinct 8,0,0,1,Niles,1,0,0,200,133,89,84,63,42,0.05736,18.360504919099572,24,0.8353,32.07462017161626,43,0.10056,20.597664036669283,27,0.0034,9.547571971257522,13,0.0009,6.140443025850163,8,0.00236,8.360566550455191,11,0.00012,2.0698115111084974,3,COOK:8200008,COOK:8200008,COOK:NILES PRECINCT 8,1.0,58.97942164,6.51860408,6.51860408,6.51860408,6.51860408,4.213778981,6.51860408,4.213778981,15.582310322850153,26.455883280335186,16.698907546013796,8.079971959186427,4.857505384543546,6.934752030015889,1.5056036507782329,18.63982183847312,32.5526623567993,20.93180841543116,9.68961290157059,6.225704736840635,8.47450471627035,2.0807121292852555,15.343195651767093,23.493705229146535,18.708794239739998,5.421217045565924,4.1478216290260415,6.408567919911768,1.5668808671671899,1.0,0.3,0.2,1.52666448,1.004726839,1.007562942,1.003781471,1.396218529,1.6,170.9915681,169.7355965,4.126763973,1.973669726,2.153094247,0.024134313,0.011542497,0.012591815,746.66,133,1.0,0.0,0.0,0.0,True
COOK:8200009,COOK:8200009,COOK:Niles Precinct 9,,,,,,,,,,0.858509597,0.051839066,0.012960569,0.074530515,0.003240318,7.73e-10,0.2889,0.9016,0.0984,0.7618,0.1122,0.0,0.0,0.126,0.052289308,0.012145983,0.027084524,0.029885192,0.08122987,0.099920292,0.128849666,0.197002163,0.371593003,0.190303629,0.015024935,0.031723484,0.026714728,0.031718692,0.110176325,0.060097813,0.073455237,0.011688961,0.043404298,0.043412684,0.120201737,0.091815784,0.08681051,0.02171354,0.041737643,,-0.216861514,0.380952381,126.0,-0.510791367,139.0,0.218461538,325.0,74.6,42331,528,264,-0.869599751,0.241691155,-1.476237893,-0.304603304,-0.662851262,-0.602187448,-0.837661351,-0.939147483,-0.662851262,complete,COOK,Niles Precinct 9,0,0,1,Niles,1,0,0,207,138,92,123,93,62,0.17412,22.512991533685966,31,0.72166,30.480792942922484,42,0.09892,20.069548487558112,28,0.00278,8.87882816648989,12,0.00064,5.123985733289529,7,0.00176,7.925957251851832,11,0.00012,1.7768804438263448,2,COOK:8200009,COOK:8200009,COOK:NILES PRECINCT 9,1.0,85.01276934,1.48558362,1.48558362,1.48558362,1.48558362,6.073728948,1.48558362,1.48558362,18.3876454087655,24.499285334855134,15.757797299921993,7.462743593697575,3.940228379457452,6.45241898427624,1.217520999151359,22.924837413668282,30.996309002284704,20.479125596780133,9.109982620523468,5.20294204722101,8.111223258179317,1.770407156013472,18.148530737682442,21.537107283666483,17.767683993648195,4.8039886800770715,3.2305446239399473,5.926234874172119,1.278798215540316,1.0,0.3,0.2,1.000003369,1.342764709,1.548423535,1.274211767,1.125788233,1.6,94.97731229,94.83208696,0.435675909,0.145225318,0.290450591,0.004587158,0.001529053,0.003058105,1091.12,138,0.999999991,0.0,0.0,0.0,True
COOK:8300010,COOK:8300010,COOK:Northfield Precinct 10,,,,,,,,,,0.705464466,0.073926782,0.018890516,0.179428415,0.008577236,0.000859997,0.4494,0.8932,0.1068,0.8218,0.0293,0.0,0.0,0.1317,0.117527376,0.112653119,0.027432763,0.128060012,0.106354988,0.168485925,0.183325053,0.082150507,0.074010256,0.040249162,0.009585339,0.017237168,7.83e-05,2.21e-05,0.046011291,3.21e-05,2.86e-05,0.12054511,5.58e-05,0.045950816,0.09186793,0.093891233,0.030787244,0.107291719,0.396366068,,-0.163069375,0.488372093,129.0,-0.1,100.0,0.121281465,437.0,56.0,151705,695,425,-0.640435866,0.901073502,-0.034452597,-0.613763747,-0.03629635,-0.096894677,-0.023807934,-0.557437496,-0.03629635,complete,COOK,Northfield Precinct 10,0,0,0,Northfield,1,0,0,332,221,147,175,132,88,0.0621,18.489495462697576,41,0.83372,32.23401084469417,71,0.09826,20.504169424562463,45,0.00328,9.531112704643757,21,0.0005,6.087080257678555,13,0.002,8.354184893945767,18,0.00014,2.012724463259271,4,COOK:8300010,COOK:8300010,COOK:NORTHFIELD PRECINCT 10,1.0,68.24675456,4.479560461,4.479560461,4.479560461,4.479560461,4.875882671,4.479560461,4.479560461,15.707060280025308,26.559024867521416,16.636214239462113,8.076280924930003,4.810420487957532,6.897054241619888,1.5018245459450905,18.77815691354883,32.653723586825485,20.83000918268952,9.678341774293864,6.161349305826384,8.419207098726783,2.07403923275954,15.467945608942248,23.596846816332764,18.646100933188315,5.4175260113095,4.100736732440027,6.370870131515767,1.5631017623340475,1.0,0.3,0.2,1.000000945,1.000004079,1.000006526,1.000003263,1.399996737,1.003778087,323.8008237,323.2062236,1.15609373,0.802160566,0.353933164,0.003570385,0.002477327,0.001093058,1596.58,221,1.0,0.0,0.0,0.0,True
COOK:8300012,COOK:8300012,COOK:Northfield Precinct 12,,,,,,,,,,0.854216342,0.037090513,0.008951227,0.078015216,0.010864101,0.000642056,0.5273,0.8263,0.1737,0.5398,0.0881,0.0,0.1155,0.2053,0.216607475,0.106153112,0.056140713,0.079477837,0.185115958,0.099986742,0.107777743,0.093837934,0.054902485,0.013572731,0.014796633,0.028376604,0.001265869,0.011109416,2.53e-05,0.013633184,0.028365818,0.035805942,0.034596886,0.028401208,0.104939778,0.055537845,0.092587564,0.140668863,0.396316375,,-0.340978038,0.572016461,243.0,-0.301470588,272.0,-0.020277481,937.0,50.7,163146,1258,799,-1.398357769,1.414513901,-0.741569043,-1.064107372,-0.381701198,-0.447380071,-0.440538993,-0.034349193,-0.381701198,complete,COOK,Northfield Precinct 12,0,0,0,Northfield,1,0,0,624,416,277,302,227,151,0.058,18.363193525245343,76,0.8358,32.11826986154641,134,0.0995,20.59638152191446,86,0.00352,9.535050032476514,40,0.0007,6.1467021298791575,26,0.00236,8.346762156765273,35,0.00012,2.1010269999930755,9,COOK:8300012,COOK:8300012,COOK:NORTHFIELD PRECINCT 12,1.0,79.63512287,2.445892268,2.445892268,2.445892268,2.445892268,5.689523524,2.445892268,2.445892268,15.582561450512818,26.456145173874628,16.699996828078078,8.078849615334256,4.858036158881113,6.935426915858581,1.5057649857805289,18.63966991202002,32.55223988471469,20.93261010970955,9.688032833540989,6.226247066929439,8.47515965646063,2.080867631295071,15.343446779429758,23.493967122685977,18.70988352180428,5.420094701713753,4.148352403363608,6.4092428057544595,1.5670422021694859,1.0,0.3,0.2,1.00036095,1.000009719,1.00001555,1.000007775,1.399992225,1.078151947,456.5389704,455.7694794,3.457300836,1.536608444,1.920692391,0.007572849,0.003365777,0.004207072,2439.82,416,1.0,0.0,0.0,0.0,True
COOK:8300013,COOK:8300013,COOK:Northfield Precinct 13,,,,,,,,,,0.686532359,0.043934632,0.007901563,0.250366131,0.006758821,0.002250785,0.5475,0.9531,0.0469,0.7855,0.075,0.0,0.0,0.1369,0.182032013,0.101202522,0.052438004,0.170088843,0.143497221,0.109537971,0.18383732,0.048890286,0.008475819,2.65e-05,0.016525604,0.016521188,0.005525533,0.066021212,1.74e-05,0.030300528,0.052257232,0.0,0.093598347,0.013898214,0.008489695,0.052356447,0.046910086,0.143134065,0.454417968,,-0.332134283,0.591836735,98.0,-0.032786885,122.0,0.0,466.0,47.9,184077,703,418,-1.360681832,1.536178152,0.201450318,-0.999598314,0.000550296,-0.155662919,0.071972943,-0.424835618,0.000550296,complete,COOK,Northfield Precinct 13,0,0,0,Northfield,1,0,0,327,218,145,160,120,80,0.06036,18.3950010069077,40,0.82934,32.09624236036278,70,0.10292,20.644955677116872,45,0.00346,9.575077653191277,21,0.00092,6.199022537561152,14,0.00284,8.356888338608867,18,0.00016,2.0182805020246435,4,COOK:8300013,COOK:8300013,COOK:NORTHFIELD PRECINCT 13,1.0,66.64105302,4.767324004,4.767324004,4.767324004,4.767324004,4.761163481,4.767324004,4.761163481,15.580086059104561,26.45021690803008,16.702113269121647,8.076685753463234,4.866323151861632,6.936526174232491,1.5052722901873055,18.63645485578031,32.54453062749045,20.935161491545998,9.685271979678008,6.236665855760797,8.476505344953994,2.080236939460823,15.3409713880215,23.488038856841428,18.711999962847848,5.417930839842731,4.1566393963441275,6.41034206412837,1.5665495065762625,1.0,0.3,0.2,1.000000033,1.000000047,1.000000075,1.000000037,1.399999963,1.000044202,166.9579569,166.8353799,0.371853182,0.008244036,0.363609147,0.002227226,4.94e-05,0.002177849,897.85,160,0.962138441,0.0,0.0,0.0,True
