JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,Dem_Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor,sd_weight_7,sd_weight_8,sd_weight_9,sd_outside_flag
COOK:8200021,COOK:8200021,COOK:Niles Precinct 21,,,,,,,,,,0.558682315,0.101765647,0.189709992,0.138882184,0.024133438,8.48e-06,0.4279,0.8681,0.1319,0.5558,0.0475,0.0062,0.0188,0.3377,0.134906592,0.218721814,0.035038667,0.095037417,0.135446524,0.102213857,0.138025205,0.105593377,0.035016546,0.063203536,3.61e-05,5.66e-05,0.008328297,0.055170194,0.035033335,2.22e-05,0.040054832,6.76e-05,0.041595531,0.043351641,0.025204706,0.113201671,0.068298145,0.20305642,0.303319192,,-0.09473948,0.472924188,277.0,0.239852399,271.0,0.456551724,725.0,53.2,151570,1063,812,-0.349338607,0.806248487,1.158352878,0.452836622,0.667793993,0.517024845,0.7960596,0.254500854,0.667793993,complete,COOK,Niles Precinct 21,0,0,1,Niles,1,0,0,635,423,282,248,186,124,0.04764,18.194450127511637,77,0.86554,33.03626742967411,140,0.08066,20.25490616692491,86,0.00242,9.12117073067543,39,0.00052,5.2505870680689695,22,0.00318,9.587823941702766,41,4e-05,1.4740532611304928,6,COOK:8200021,COOK:8200021,COOK:NILES PRECINCT 21,1.0,38.20619493,11.26690588,11.26690588,11.26690588,11.26690588,2.729637841,11.26690588,2.729637841,15.574733048597395,27.30629204518609,16.571477546028277,7.5261126741433015,4.161800725976115,8.019850092624274,0.9713531850839592,18.543104112348832,33.69175607274569,20.73437564451496,9.297783781496442,5.388813368901392,9.84289406138538,1.436047688887983,13.981842831897229,25.806153394086408,18.193536605090383,7.804026012421448,4.455994284405799,7.941883573597212,1.0246958189922162,1.0,0.3,0.2,1.810806025,1.003626012,1.005801619,1.002900809,1.397099191,1.6,444.310021,441.0486655,10.72319741,5.125774154,5.597423254,0.024134494,0.011536481,0.012598013,1941.27,423,1.0,0.0,0.0,1.0,False
COOK:8200022,COOK:8200022,COOK:Niles Precinct 22,,,,,,,,,,0.499324763,0.121692327,0.132684393,0.241558494,0.011620467,0.002637375,0.2409,0.4202,0.5798,0.7477,0.1054,0.0,0.0407,0.1014,0.072726615,0.138984261,0.13751651,0.101667871,0.211187995,0.102666706,0.144415681,0.054474573,0.036359788,0.021191395,0.094709165,0.062419036,0.047421954,0.011233477,0.029902424,0.065996294,0.084673842,0.066102368,0.052466851,0.066016362,0.091020099,0.143409544,0.028646933,0.101115626,0.033674629,,0.005691562,0.2,105.0,0.04,100.0,0.519774011,354.0,46.0,53116,693,397,0.078515131,-0.869062202,0.456915912,0.653966645,0.117923949,0.080083871,0.193290357,-0.024931926,0.117923949,complete,COOK,Niles Precinct 22,0,0,1,Niles,1,0,0,311,207,138,183,138,92,0.04216,19.583171809742694,41,0.93448,35.673615544386095,74,0.02004,17.067608849179443,35,0.00106,8.122544397224104,17,0.00016,4.616464274883795,10,0.00206,10.315016323323759,21,4e-05,1.452401413013456,3,COOK:8200022,COOK:8200022,COOK:NILES PRECINCT 22,1.0,62.04785046,5.817228878,5.817228878,5.817228878,5.817228878,4.433002576,5.817228878,4.433002576,16.804054618699475,29.516469682597947,14.00474745141732,6.741966613101354,3.578703690632683,8.616297425290691,0.9712218847927709,20.044732038350045,36.416573051014886,17.508032304862787,8.307807702751376,4.655248220742617,10.569234680310288,1.43314673224867,15.211164401999309,28.016331031498265,15.626806510479426,7.019879951379501,3.8728972490623668,8.53833090626363,1.024564518701028,1.0,0.3,0.2,1.028266334,1.000209992,1.000335988,1.000167994,1.399832006,1.6,421.8288779,421.4429411,3.859367593,2.315620556,1.543747037,0.009149131,0.005489478,0.003659652,2224.31,207,1.0,0.0,0.0,0.9999999999999999,False
COOK:8200023,COOK:8200023,COOK:Niles Precinct 23,,,,,,,,,,0.564716882,0.07658689,0.106397793,0.247699269,0.004613522,0.000773771,0.3034,0.7081,0.2919,0.7629,0.0284,0.0208,0.0481,0.1271,0.143865425,0.172241781,0.111349452,0.104945615,0.138311318,0.076884566,0.103878765,0.090677951,0.057845129,0.015189575,2.08e-05,0.005690601,0.005820642,0.007564025,0.035770834,0.020752072,0.037730987,0.039579754,0.086687982,0.07169689,0.13396975,0.077321697,0.107550434,0.128502902,0.226151045,,-0.162074722,0.35443038,158.0,-0.146496815,157.0,0.289760349,459.0,47.1,112780,763,472,-0.636198471,0.078889199,-0.197645959,-0.077779313,-0.164328385,-0.208183636,-0.162220849,-0.104368588,-0.164328385,complete,COOK,Niles Precinct 23,0,0,1,Niles,1,0,0,369,246,164,190,143,95,0.04236,19.59503258051649,48,0.93208,35.621109699008876,88,0.02218,17.00476136423853,42,0.00096,8.127924550883137,20,0.0003,4.619270533163909,11,0.00212,10.361910993661239,25,0.0,1.39274671783855,3,COOK:8200023,COOK:8200023,COOK:NILES PRECINCT 23,1.0,73.21652026,3.592088775,3.592088775,3.592088775,3.592088775,5.230947092,3.592088775,3.592088775,16.804126194253357,29.516507858270316,14.005197975874413,6.741502597618559,3.579002280459111,8.616574246117462,0.9712798280893984,20.04465104418979,36.41629103543248,17.508417833411904,8.307152318683858,4.655576193140353,10.569483448952663,1.433202856469621,15.211235977553192,28.016369207170634,15.62725703493652,7.019415935896705,3.873195838888795,8.538607727090401,1.0246224619976554,1.0,0.3,0.2,1.20073691,1.000928464,1.001485542,1.000742771,1.399257229,1.6,351.7423706,351.7408765,1.985365153,0.001929262,1.983435891,0.005644373,5.48e-06,0.005638888,1575.65,246,1.0,0.0,0.0,1.0,False
COOK:8200024,COOK:8200024,COOK:Niles Precinct 24,,,,,,,,,,0.460532809,0.132836532,0.115582517,0.278029572,0.017232867,0.003781094,0.315,0.4531,0.5469,0.7678,0.0133,0.0082,0.0317,0.1294,0.129277751,0.140897414,0.108753928,0.126514394,0.086029592,0.230207145,0.108462983,0.062558272,0.007298522,0.043168863,0.012467358,0.049807693,0.05460507,0.014388636,0.032599585,0.032609703,0.090976859,0.020201166,0.087170885,0.102588309,0.129468773,0.026943891,0.038358364,0.121850957,0.142793889,,0.260415845,0.223529412,170.0,-0.013888889,144.0,0.508928571,448.0,51.2,69066,940,517,1.163684959,-0.724629876,0.267778033,0.619463882,0.241983557,0.33157425,0.229224314,0.089598137,0.241983557,complete,COOK,Niles Precinct 24,0,0,1,Niles,1,0,0,404,269,179,233,175,117,0.04934,15.34824808697522,41,0.59704,27.30068012159894,73,0.3306,23.885187304689133,64,0.00942,10.763689987846728,29,0.00724,9.864440508073027,27,0.0063,8.896205369723708,24,6e-05,1.3869193853560597,4,COOK:8200024,COOK:8200024,COOK:NILES PRECINCT 24,1.0,56.817308,7.012815607,7.012815607,7.012815607,7.012815607,4.059306984,7.012815607,4.059306984,13.573180580780575,23.30220210619651,20.174233468537636,9.123285520305679,8.16850051603194,7.621401040250323,0.9711661752143879,15.558020003827236,27.707741836486086,24.32467075322848,10.900185399625911,10.030354028650937,9.036557513251285,1.3772451952107345,11.980290364080409,21.802063455096828,21.796292527599743,9.401198858583825,8.462694074461625,7.543434521223261,1.0245088091226449,1.0,0.3,0.2,1.015889561,1.003302216,1.005283546,1.002641773,1.397358227,1.6,558.471644,555.3813077,8.842565176,2.389814768,6.452750408,0.015833508,0.004279205,0.011554303,3445.25,269,1.0,0.0,0.9999999999999997,0.0,False
COOK:8200025,COOK:8200025,COOK:Niles Precinct 25,,,,,,,,,,0.547588031,0.058467988,0.059681669,0.334255296,0.002678472,0.002646522,0.294,0.8075,0.1925,0.7581,0.0119,0.0,0.0,0.2115,0.110716389,0.137065015,0.105936362,0.137154368,0.158760135,0.140759432,0.114426562,0.074706181,0.020475556,0.116606761,1.75e-05,0.03894104,1.83e-06,0.098814218,1.3e-05,0.074092598,0.021201203,0.003634921,0.095449869,4.5e-05,0.074257513,0.180145438,0.070751267,0.038945794,0.187081998,,-0.084718268,0.322033898,118.0,-0.220779221,77.0,0.295454545,264.0,46.8,92231,442,277,-0.306646498,-0.119972518,-0.458360495,-0.059664281,-0.251332348,-0.236160948,-0.295772257,-0.298866017,-0.251332348,complete,COOK,Niles Precinct 25,0,0,1,Niles,1,0,0,216,144,96,113,85,57,0.0592,16.745086678670145,24,0.77296,29.83142416736253,43,0.15062,20.82007877229591,30,0.00566,9.830168037561277,14,0.0046,9.188953942747913,13,0.00682,9.668752453142716,14,0.00014,1.3730806830149607,2,COOK:8200025,COOK:8200025,COOK:NILES PRECINCT 25,1.0,76.06928382,3.082658946,3.082658946,3.082658946,3.082658946,5.434762504,3.082658946,3.082658946,14.803164173637427,25.51396948198519,17.606920937728816,8.33973505442027,7.583169932472869,8.217544487963236,0.9711652408080564,17.01598620381156,30.351113060554578,21.199498223387533,9.941558513292055,9.311714759919328,9.740155637179885,1.3747483321357288,13.210273956937261,24.013830830885507,19.228979996790923,8.617648392698417,7.877363490902553,8.139577968936175,1.0245078747163134,1.0,0.3,0.2,1.022961334,1.005565953,1.008905525,1.004452763,1.395547237,1.6,91.2735187,91.20774662,1.373854721,0.457795473,0.916059248,0.015052063,0.005015644,0.010036419,806.08,144,1.0,0.0,1.0000000000000004,0.0,False
COOK:8200027,COOK:8200027,COOK:Niles Precinct 27,,,,TRUE,,,,,,0.332705456,0.10770956,0.161961192,0.400192575,0.010353943,0.001038623,0.3116,0.2312,0.7688,0.7999,0.0504,0.0087,0.0677,0.0378,0.05611715,0.216558295,0.135202208,0.106980681,0.109144166,0.175664888,0.13794766,0.033811405,0.028573546,0.071270166,0.000102539,0.040492361,0.010640231,0.015416333,0.004844224,0.101157043,0.079999778,0.014518881,0.039580282,0.120495411,0.261013386,0.057967386,0.03285803,0.113860351,0.035783597,,0.283815049,0.204819277,83.0,0.0,60.0,0.583333333,312.0,48.2,75142,621,400,1.263369646,-0.839479678,0.316524909,0.856168881,0.304461466,0.399145939,0.28793726,0.307915935,0.304461466,complete,COOK,Niles Precinct 27,0,0,1,Niles,1,0,0,312,208,139,183,138,92,0.05164,15.874426945692093,33,0.66346,28.387222961701553,59,0.2656,23.184316673082044,48,0.00804,10.41739594620327,22,0.00486,9.048763858315256,19,0.00612,9.083231388599264,19,0.00028,1.327517757427155,3,COOK:8200027,COOK:8200027,COOK:NILES PRECINCT 27,1.0,54.08582292,7.637172896,7.637172896,7.637172896,7.637172896,3.864156301,7.637172896,3.864156301,13.956654695869807,24.068583422962877,19.481132287354292,8.81403395860128,7.403337380798911,7.698856661217908,0.9706814166878723,16.115415700829708,28.823013692552788,23.653280590453324,10.598115107932955,9.168503146865634,9.188770944150406,1.387675547495861,12.36376447916964,22.568444771863195,21.1031913464164,9.091947296879427,7.697530939228595,7.620890142190847,1.0240240505961293,1.0,0.3,0.2,1.02291569,1.000703331,1.001125329,1.000562664,1.399437336,1.6,252.1094217,251.1169042,3.275330297,2.088226834,1.187103463,0.012991701,0.008283018,0.004708683,2010.9,208,1.0,0.0,0.807242246764011,0.19275775323598524,False
COOK:8200028,COOK:8200028,COOK:Niles Precinct 28,,,,,,,,,,0.846130972,0.040105066,0.050115448,0.052518922,0.013355133,4.6e-06,0.5135,0.9991,0.0009,0.5702,0.0817,0.0,0.0,0.3481,0.183000384,0.195437165,0.01008627,0.056876816,0.147915417,0.205510881,0.090377339,0.103699216,0.007096513,3.8e-05,4.56e-05,5.27e-05,2.05e-05,1.34e-05,3.53e-05,1.07e-05,0.080806211,0.090319893,0.023821099,0.078609393,0.047799408,0.040560061,0.028614361,0.10233499,0.506918346,,-0.30968249,0.378947368,190.0,-0.374407583,211.0,0.215411559,571.0,53.3,201365,744,599,-1.265033282,0.229383636,-0.997561489,-0.314306248,-0.560132166,-0.586879346,-0.642268595,-0.404810703,-0.560132166,complete,COOK,Niles Precinct 28,0,0,1,Niles,1,0,0,468,312,208,184,138,92,0.10632,21.241533298832817,66,0.83676,32.4113464733048,101,0.05022,18.186251841087646,57,0.00134,7.767214560918581,24,0.00028,4.86092898052761,15,0.00506,11.034170895642855,34,2e-05,1.2454419508363384,4,COOK:8200028,COOK:8200028,COOK:NILES PRECINCT 28,1.0,83.35840713,1.781009944,1.781009944,1.781009944,1.781009944,5.955533203,1.781009944,1.781009944,17.40699386041679,25.70363116335523,14.196871318879614,6.152290958439013,3.570568763551062,8.814068537248918,0.7471135546403285,21.730143729397433,33.1351793079682,18.68293611143604,7.955107927704251,4.87381582050571,11.332061243739815,1.2255305895292332,15.814103643716624,24.203492512255547,15.81893037794172,6.43020429671716,3.864762321980746,8.736102018221857,0.8004561885485855,1.0,0.3,0.2,2.019065657,1.000878884,1.001406215,1.000703107,1.399296893,1.6,348.5941411,347.6397952,6.349661206,1.272745434,5.076915771,0.018215054,0.003651081,0.014563973,1196.79,312,1.0,0.0,0.0,1.0000000000000002,False
COOK:8200029,COOK:8200029,COOK:Niles Precinct 29,,,,,,,,,,0.66643078,0.042577585,0.030224621,0.257918964,0.002846706,0.00283264,0.3623,0.4642,0.5358,0.8924,0.0162,0.0,0.021,0.0704,0.061782632,0.12853549,0.045099344,0.065216725,0.140215691,0.034350855,0.122707686,0.186873209,0.215218368,0.03235998,0.052618782,0.024279631,0.050581762,0.020221047,0.078888743,0.008097516,0.024293483,0.032456498,0.026288351,0.113357342,0.149666027,0.076973533,0.089179331,0.109276588,0.111461385,,-0.361244768,0.417322835,127.0,-0.290780142,141.0,0.393188854,323.0,67.9,81106,648,436,-1.48469757,0.464946598,-0.704047982,0.251259361,-0.290069939,-0.368134898,-0.357252556,-0.696037333,-0.290069939,complete,COOK,Niles Precinct 29,0,0,1,Niles,1,0,0,341,227,151,142,107,71,0.07884,18.995357589000765,43,0.8329,31.595225661529202,72,0.07816,19.089516159194638,43,0.00458,9.65099782859042,22,0.00226,7.9466357695145735,18,0.00312,8.636034533427562,20,0.00014,1.2946608862531483,3,COOK:8200029,COOK:8200029,COOK:NILES PRECINCT 29,1.0,77.21321192,2.878382957,2.878382957,2.878382957,2.878382957,5.516490335,2.878382957,2.878382957,17.009786291781133,27.380073918897136,16.471062568489877,8.314858832390883,6.66091971855287,7.536160096404253,0.9081165742905253,19.394483302994797,32.12916629989561,19.51123275566662,9.758491219299238,8.078817173969632,8.787912907043225,1.2746710714115432,15.416896075080965,25.879935267797453,18.093121627551984,8.59277217066903,6.955113276982554,7.458193577377192,0.9614592081987823,1.0,0.3,0.2,1.147274992,1.320532493,1.512851989,1.256425995,1.143574005,1.6,312.8258551,312.8257271,2.405357774,0.601563586,1.803794188,0.007689127,0.001922998,0.005766129,1209.1,227,1.0,0.0,1.0000000000000002,0.0,False
COOK:8200031,COOK:8200031,COOK:Niles Precinct 31,,,,,,,,,,0.5518469,0.060281906,0.052702716,0.328145241,0.009951858,0.004092969,0.3403,0.9245,0.0755,0.805,0.0644,0.001,0.0302,0.0877,0.075280757,0.143341597,0.120471913,0.079036824,0.100913174,0.145802836,0.138383625,0.143899524,0.052869752,0.058500218,0.002913161,0.006824094,0.068009846,0.013596582,0.009691067,0.014955539,0.032593586,0.019058812,0.038101579,0.081676061,0.145546209,0.051771264,0.125068642,0.199839335,0.131854005,,-0.164188675,,,-0.286432161,199.0,,,54.7,104121,975,619,-0.645204279,,-0.688787547,,,,,-0.357942006,-0.357942006,demographic_only,COOK,Niles Precinct 31,0,0,1,Niles,1,0,0,483,322,215,237,178,119,0.04236,19.580040326336583,63,0.93364,35.61621056408231,115,0.02098,17.02937374040022,55,0.0009,8.14733208440283,26,0.00016,4.626848153308386,15,0.0019,10.320020118035506,33,6e-05,1.4025730775489138,5,COOK:8200031,COOK:8200031,COOK:NILES PRECINCT 31,1.0,79.04371301,2.551502782,2.551502782,2.551502782,2.551502782,5.647270305,2.551502782,2.551502782,16.803294635036202,29.514246307816833,14.006946172435633,6.739708346425322,3.5828770379085118,8.61756904078163,0.9712028873314977,20.043237700317583,36.41271291386872,17.510201597000897,8.304746375846904,4.6602971749161615,10.570507311547114,1.4330716567832806,15.210404418336037,28.01410765671715,15.62900523149774,7.017621684703468,3.8770705963381955,8.539602521754569,1.0245455212397547,1.0,0.3,0.2,1.328087977,1.00036305,1.00058088,1.00029044,1.39970956,1.6,310.8387296,309.7614598,2.645688404,1.11249827,1.533190134,0.00851145,0.003579021,0.00493243,2010.86,322,1.0,0.0,0.0,0.9999999999999997,False
COOK:8200033,COOK:8200033,COOK:Niles Precinct 33,,,,,,,,,,0.477924127,0.094185354,0.101465602,0.317351083,0.013633891,0.001946753,0.3499,0.8197,0.1803,0.7996,0.0247,0.0007,0.0057,0.1349,0.145112649,0.144090777,0.082904088,0.162423825,0.092217524,0.159970802,0.126386489,0.069015898,0.017877948,0.005020898,0.026416275,0.038024854,0.014840703,1.88e-05,0.001691997,0.00166572,2.55e-05,0.031258784,0.103813087,0.141769414,0.132275648,0.084185925,0.108874561,0.127022405,0.183095407,,0.048611468,0.268518519,216.0,-0.071428571,168.0,0.455938697,522.0,50.2,100944,843,557,0.261361409,-0.448469919,0.065826692,0.45088639,0.062847671,0.082401143,0.059532781,-0.112999902,0.062847671,complete,COOK,Niles Precinct 33,0,0,1,Niles,1,0,0,435,290,193,231,174,116,0.05282,18.14541885943097,53,0.87266,32.6291837448027,95,0.0666,19.04630174823547,55,0.00286,8.987762813069248,26,0.00104,7.038656747049532,20,0.00386,9.96033438394468,29,0.00016,1.3749476292476999,4,COOK:8200033,COOK:8200033,COOK:NILES PRECINCT 33,1.0,64.25381144,5.312994815,5.312994815,5.312994815,5.312994815,4.590607242,5.312994815,4.590607242,15.77115098985995,27.450150374183004,15.863721794325194,7.566163486956671,5.646356394599063,8.410658847786696,0.9710936819120584,18.45637732359246,33.23367210645114,19.444401910841155,9.164354908836781,7.098689548526988,10.134841213187695,1.4024377188444588,14.178260773159783,25.95001172308332,17.4857808533873,7.844076825234818,5.940549953028746,8.332692328759634,1.0244363158203154,1.0,0.3,0.2,1.484613546,1.016870937,1.026993499,1.01349675,1.38650325,1.6,260.2651851,258.8561702,4.227044769,2.214166308,2.012878462,0.016241299,0.008507347,0.007733952,1859.09,290,1.0,0.0,0.5160011343516195,0.4839988656483772,False
COOK:8200034,COOK:8200034,COOK:Niles Precinct 34,,,,,,,,,,0.517510525,0.083225696,0.055965216,0.343306785,0.009835998,1.91e-06,0.3064,0.9092,0.0908,0.9368,0.0007,0.0,0.0033,0.0591,0.253093226,0.13413708,0.037413703,0.13575712,0.075851403,0.172120932,0.063105876,0.118969502,0.00955116,0.037700191,0.003178518,0.102208403,0.004532189,0.004595646,9.46e-05,0.058688885,0.05411114,0.1247445,0.046655725,0.114285964,0.147413874,0.060299972,0.060320628,0.081551209,0.099618573,,-0.151383992,0.417721519,158.0,-0.230769231,143.0,0.210762332,446.0,52.3,68333,787,460,-0.590654098,0.467393869,-0.493423183,-0.329096905,-0.226721988,-0.236445079,-0.278117608,-0.480141182,-0.226721988,complete,COOK,Niles Precinct 34,0,0,1,Niles,1,0,0,360,240,160,192,144,96,0.05618,16.739973324849004,40,0.7751,29.918877493910994,72,0.1524,20.877756532078358,50,0.00584,9.741661597316892,23,0.00506,9.158239666215676,22,0.00534,9.587396657476221,23,8e-05,1.3393400254207968,3,COOK:8200034,COOK:8200034,COOK:NILES PRECINCT 34,1.0,75.30304771,3.219488908,3.219488908,3.219488908,3.219488908,5.380018841,3.219488908,3.219488908,14.803056457157842,25.51369292926927,17.6070844110801,8.339567444526557,7.583605611293003,8.217635367476397,0.9711498962106788,17.01583388379148,30.35073382573714,21.19966159891207,9.941342102894271,9.312225031977668,9.74025086402672,1.3747274229413249,13.210166240457676,24.013554278169586,19.229143470142205,8.617480782804703,7.877799169722687,8.139668848449336,1.0244925301189358,1.0,0.3,0.2,1.005048291,1.002107508,1.003372013,1.001686007,1.398313993,1.6,369.0773895,367.2577803,4.85229107,0.909804576,3.942486494,0.013147083,0.002465078,0.010682005,1872.5,240,1.0,0.0,1.0000000000000004,0.0,False
COOK:8200035,COOK:8200035,COOK:Niles Precinct 35,,,,,,,,,,0.509368211,0.0788939,0.018986641,0.389092113,0.012405518,0.002921746,0.3887,0.7229,0.2771,0.8212,0.0403,0.0,0.0087,0.1016,0.104679603,0.208121066,0.062259525,0.11551393,0.149689872,0.104779194,0.174301163,0.03763815,0.043017497,0.066999609,0.008004074,4.84e-05,5.71e-05,0.019148782,0.066986477,0.121228153,0.055830422,0.019199297,0.024023973,0.049525199,0.079932891,0.102252549,0.106984836,0.131048615,0.148729643,,0.128339367,0.259259259,162.0,-0.030674847,163.0,0.362903226,496.0,48.7,96565,755,432,0.60101615,-0.505306718,0.208863096,0.154911233,0.075655635,0.11487094,0.094454066,-0.258860084,0.075655635,complete,COOK,Niles Precinct 35,0,0,1,Niles,1,0,0,338,225,150,205,154,103,0.05772,16.721388971599772,38,0.77404,29.889454109421827,67,0.15144,20.797411210853248,47,0.0054,9.815952033621711,22,0.00482,9.185366644027491,21,0.00652,9.63864323785714,22,6e-05,1.3937138579066675,3,COOK:8200035,COOK:8200035,COOK:NILES PRECINCT 35,1.0,63.74835172,5.428531767,5.428531767,5.428531767,5.428531767,4.554494722,5.428531767,4.554494722,14.802622247319583,25.51246676333435,17.608171108456308,8.338451649796909,7.585811719431249,8.218259659154473,0.9711245662824479,17.01510246407102,30.348845044295754,21.200663544938276,9.939863919122896,9.31475282985484,9.740872533971949,1.3746743940259534,13.209732030619417,24.012328112234666,19.230230167518414,8.616364988075055,7.880005277860933,8.140293140127412,1.024467200190705,1.0,0.3,0.2,1.002103499,1.001188603,1.001901764,1.000950882,1.399049118,1.6,359.7323116,358.140935,4.020932443,1.755899401,2.265033042,0.011177568,0.004881128,0.00629644,1984.77,225,1.0,0.0,0.9993440166696443,0.0006559833303524304,False
COOK:8200036,COOK:8200036,COOK:Niles Precinct 36,,,,,,,,,,0.378825144,0.11464581,0.229197491,0.279596326,0.011489543,2.01e-06,0.2982,0.7589,0.2411,0.7837,0.0375,0.0015,0.012,0.1577,0.159086002,0.11199686,0.091653137,0.231958131,0.105446428,0.091105401,0.121201261,0.07246015,0.01509263,0.019166654,0.054782875,0.081002377,0.030969403,8.77e-05,0.016729031,0.016668252,6.69e-05,1.04e-05,0.062024923,0.133482961,0.135958219,0.071682041,0.150175186,0.124201311,0.102991788,,0.140297517,0.111111111,90.0,0.310344828,87.0,0.556390977,266.0,42.5,90631,495,360,0.651959953,-1.414695431,1.405765447,0.770456755,0.42875223,0.353371681,0.639230984,0.220628689,0.42875223,complete,COOK,Niles Precinct 36,0,0,1,Niles,1,0,0,282,188,125,123,93,62,0.04568,17.67067885337902,33,0.80572,31.993493939865523,60,0.14356,22.29765654047852,42,0.0023,9.640462975036849,18,0.00048,5.434551313519625,10,0.0022,8.354369650483864,16,6e-05,1.559006305772629,3,COOK:8200036,COOK:8200036,COOK:NILES PRECINCT 36,1.0,48.56898795,8.898199783,8.898199783,8.898199783,8.898199783,3.470006569,8.898199783,3.470006569,15.28786710229074,26.760010568582707,18.470685899070954,8.008465965345806,4.341523469671177,7.035064887810727,1.0830130708701478,18.008882819865295,32.66017969567193,22.83976016758097,9.791360515675407,5.552708692220728,8.526642114611086,1.5552407246552495,13.694976885590574,25.259871917483025,20.09274495813306,8.286379303623953,4.635717028100861,6.957098368783666,1.1363557047784048,1.0,0.3,0.2,2.325346133,1.013765353,1.022024565,1.011012282,1.388987718,1.6,155.7108545,154.8673434,2.531107916,1.325517418,1.205590499,0.01625518,0.008512685,0.007742495,1475.91,188,1.0,0.0,0.00033107828814400025,0.9996689217118621,False
